customer_id,snapshot_date,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,senior_citizen,has_partner,has_dependents,paperless_billing,churn
2977-CEBSX,2024-01-10,66,two_year,credit_card,dsl,90.05,5965.95,1,1,1,1,1,1,1,0,0,0,1,0
4936-YPJNK,2024-01-10,10,month_to_month,mailed_check,none,19.9,199.45,0,0,0,0,0,0,0,0,0,0,1,0
8845-LWKGE,2024-01-10,30,one_year,electronic_check,dsl,64.5,1985.15,0,0,1,1,1,0,0,0,1,1,1,0
8212-DJRCH,2024-01-10,5,month_to_month,mailed_check,fiber_optic,90.35,434.5,1,0,1,0,0,1,0,0,1,1,1,0
3120-FAZKD,2024-01-10,54,two_year,bank_transfer,none,24.05,1230.9,0,0,0,0,0,0,1,0,1,1,1,0
7721-JXEAW,2024-01-10,59,month_to_month,bank_transfer,dsl,41.05,2452.7,0,1,0,0,0,1,0,0,1,0,1,1
3472-QPRCH,2024-01-10,40,two_year,credit_card,none,25.25,1006.9,0,0,0,0,0,0,1,0,1,1,0,0
6733-LRIZX,2024-01-10,35,two_year,electronic_check,fiber_optic,108.95,4025.5,1,0,1,1,1,1,1,0,0,0,1,0
0719-SYFRB,2024-01-10,12,month_to_month,mailed_check,dsl,61.65,713.75,1,0,1,1,0,0,1,0,0,0,1,1
7547-EKNFS,2024-01-10,42,month_to_month,bank_transfer,fiber_optic,95.25,3959.35,0,1,1,0,1,0,1,0,1,0,1,1
9861-PDSZP,2024-01-10,72,two_year,credit_card,fiber_optic,108.05,7806.6,0,1,1,1,1,1,1,0,0,0,1,0
2162-FRZAA,2024-01-10,63,two_year,bank_transfer,dsl,39.35,2395.05,0,1,1,1,0,0,0,0,1,1,0,0
5144-PQCDZ,2024-01-10,4,month_to_month,mailed_check,none,19.95,59.25,0,0,0,0,0,0,0,0,0,0,1,0
2197-OMWGI,2024-01-10,68,two_year,electronic_check,dsl,53.0,3656.25,0,1,1,0,1,1,0,1,1,1,1,0
0484-FFVBJ,2024-01-10,32,one_year,bank_transfer,dsl,64.85,2010.95,0,0,0,0,1,1,0,0,0,0,1,0
7693-LCKZL,2024-01-10,5,month_to_month,electronic_check,fiber_optic,80.15,385.0,0,1,0,0,0,0,1,0,1,1,1,1
2266-SJNAT,2024-01-10,72,one_year,credit_card,fiber_optic,109.15,7789.6,0,1,1,1,1,1,1,0,1,0,0,0
9444-JTXHZ,2024-01-10,1,month_to_month,electronic_check,fiber_optic,76.2,76.2,0,0,1,0,0,0,0,0,1,0,0,1
4201-JMNGR,2024-01-10,1,month_to_month,electronic_check,dsl,55.8,55.8,1,0,1,0,0,0,0,1,0,0,1,1
3508-VLHCZ,2024-01-10,71,two_year,credit_card,dsl,90.55,6239.05,1,1,1,1,1,1,1,0,1,1,1,0
0206-OYVOC,2024-01-10,46,two_year,mailed_check,none,19.25,864.2,0,0,0,0,0,0,0,0,1,1,1,0
6834-NXDCA,2024-01-10,13,month_to_month,electronic_check,dsl,23.9,300.8,0,0,0,0,0,0,0,0,0,0,1,1
2669-QVCRG,2024-01-10,41,month_to_month,credit_card,fiber_optic,81.3,3190.65,1,0,0,0,0,0,1,0,0,0,1,0
4079-VTGLK,2024-01-10,30,two_year,electronic_check,dsl,74.85,2181.75,0,0,1,0,1,1,1,1,1,0,0,0
9728-FTTVZ,2024-01-10,1,month_to_month,electronic_check,fiber_optic,69.2,69.2,0,0,0,0,0,0,0,0,0,0,1,1
8050-WYBND,2024-01-10,22,one_year,credit_card,dsl,49.45,1031.4,0,0,1,0,1,1,0,0,0,1,1,0
2812-SFXMJ,2024-01-10,1,month_to_month,mailed_check,none,20.05,20.05,0,0,0,0,0,0,0,0,0,1,0,0
5606-AMZBO,2024-01-10,10,month_to_month,credit_card,fiber_optic,78.15,765.15,1,0,0,0,0,0,1,0,1,0,1,0
4081-DYXAV,2024-01-10,19,one_year,credit_card,dsl,44.85,893.55,0,0,0,0,1,1,0,0,0,0,1,1
6584-VQMYT,2024-01-10,27,one_year,mailed_check,dsl,56.2,1567.55,1,1,0,0,0,0,0,0,0,1,0,0
7798-JVXYM,2024-01-10,14,month_to_month,electronic_check,dsl,69.65,921.4,0,0,0,1,1,1,0,0,0,0,1,0
7663-CUXZB,2024-01-10,59,two_year,electronic_check,fiber_optic,113.75,6561.25,1,1,1,1,1,1,1,0,1,0,0,0
8433-WXGNA,2024-01-10,2,month_to_month,electronic_check,fiber_optic,75.7,189.2,1,0,0,0,0,0,0,0,0,0,1,1
6828-HMKWP,2024-01-10,12,two_year,bank_transfer,none,21.05,262.05,0,0,0,0,0,0,0,0,1,1,0,0
2831-EBWRN,2024-01-10,4,month_to_month,electronic_check,dsl,45.9,199.75,0,0,0,0,0,0,0,0,0,0,1,0
3729-OWRVL,2024-01-10,65,two_year,electronic_check,fiber_optic,110.35,7246.15,1,0,1,1,1,1,1,1,0,0,1,0
6645-MXQJT,2024-01-10,2,month_to_month,electronic_check,fiber_optic,97.1,184.15,1,0,0,0,1,1,0,0,1,1,0,0
2172-EJXVF,2024-01-10,71,one_year,electronic_check,fiber_optic,105.9,7521.95,0,1,1,0,1,1,1,1,0,0,1,0
2684-EIWEO,2024-01-10,30,month_to_month,credit_card,fiber_optic,91.7,2758.15,1,1,1,0,0,0,1,1,0,0,0,1
5233-AOZUF,2024-01-10,29,month_to_month,electronic_check,fiber_optic,74.95,2149.05,0,0,0,0,0,0,1,0,1,0,1,0
4236-XPXAV,2024-01-10,5,month_to_month,mailed_check,fiber_optic,99.15,465.05,0,1,0,1,1,1,0,0,1,1,1,1
6198-RTPMF,2024-01-10,17,month_to_month,electronic_check,fiber_optic,92.6,1579.7,0,0,0,0,1,1,1,0,1,0,0,0
3580-GICBM,2024-01-10,61,two_year,mailed_check,none,24.2,1445.2,0,0,0,0,0,0,1,0,1,1,1,0
2311-QYMUQ,2024-01-10,16,month_to_month,credit_card,fiber_optic,89.45,1430.25,0,1,1,0,1,0,0,0,1,1,1,1
8902-ZEOVF,2024-01-10,47,one_year,mailed_check,none,20.05,951.55,0,0,0,0,0,0,0,0,1,1,0,0
9592-ERDKV,2024-01-10,37,one_year,mailed_check,dsl,79.25,2911.8,1,0,1,0,1,1,1,0,1,0,0,0
6464-KEXXH,2024-01-10,8,month_to_month,credit_card,dsl,25.25,186.3,0,0,0,0,0,0,0,0,0,0,1,0
5256-SKJGO,2024-01-10,64,two_year,electronic_check,dsl,54.6,3423.5,0,1,0,1,1,1,0,0,1,1,1,0
5249-QYHEX,2024-01-10,40,two_year,mailed_check,none,24.8,1024.7,0,0,0,0,0,0,1,0,1,1,1,0
1784-BXEFA,2024-01-10,10,month_to_month,mailed_check,none,20.55,187.35,0,0,0,0,0,0,0,0,0,0,1,0
1262-OPMFY,2024-01-10,9,month_to_month,bank_transfer,fiber_optic,75.75,655.9,0,0,1,0,0,0,0,0,1,0,1,1
9972-VAFJJ,2024-01-10,53,one_year,electronic_check,fiber_optic,94.0,4871.45,0,1,1,1,1,0,0,1,1,0,1,0
8620-RJPZN,2024-01-10,1,month_to_month,electronic_check,none,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0
9522-ZSINC,2024-01-10,13,one_year,electronic_check,none,19.95,253.8,0,0,0,0,0,0,0,0,0,0,1,0
2188-SXWVT,2024-01-10,34,one_year,mailed_check,dsl,55.0,1885.15,1,1,0,0,0,0,0,0,0,0,0,0
3486-KHMLI,2024-01-10,21,month_to_month,mailed_check,none,24.7,467.15,0,0,0,0,0,0,1,0,0,1,0,0
3115-CZMZD,2024-01-10,0,two_year,mailed_check,none,20.25,0.0,0,0,0,0,0,0,0,0,0,1,0,0
7175-NTIXE,2024-01-10,25,month_to_month,credit_card,dsl,76.15,1992.95,1,0,0,1,1,1,0,0,0,0,1,0
2920-RNCEZ,2024-01-10,1,month_to_month,credit_card,fiber_optic,69.95,69.95,0,0,0,0,0,0,0,0,1,1,1,0
2516-VQRRV,2024-01-10,2,month_to_month,mailed_check,fiber_optic,75.45,158.4,0,0,0,0,0,0,1,1,0,0,1,1
2888-ADFAO,2024-01-10,47,two_year,bank_transfer,none,21.3,1041.8,0,0,0,0,0,0,0,0,1,1,1,0
2190-PHBHR,2024-01-10,72,two_year,credit_card,fiber_optic,94.45,6921.7,1,1,0,0,0,1,1,0,1,0,1,0
1254-IZEYF,2024-01-10,31,month_to_month,electronic_check,fiber_optic,99.95,3186.65,0,1,0,0,1,1,1,1,0,0,1,1
2520-SGTTA,2024-01-10,0,two_year,mailed_check,none,20.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0
9646-NMHXE,2024-01-10,47,two_year,mailed_check,none,19.65,973.1,0,0,0,0,0,0,0,0,1,0,0,0
8749-TZYEC,2024-01-10,72,two_year,credit_card,none,24.8,1874.3,0,0,0,0,0,0,1,0,1,0,0,0
9708-KFDBY,2024-01-10,1,month_to_month,credit_card,none,20.55,20.55,0,0,0,0,0,0,0,0,0,0,0,0
0778-NELLA,2024-01-10,9,month_to_month,credit_card,dsl,34.7,296.1,0,0,0,0,1,0,0,0,0,0,1,1
8676-OOQEJ,2024-01-10,4,month_to_month,electronic_check,dsl,30.5,118.4,0,0,0,1,0,0,0,0,0,0,0,0
1580-BMCMR,2024-01-10,19,month_to_month,electronic_check,fiber_optic,87.3,1637.3,1,0,0,0,0,1,0,1,0,0,1,0
7730-IUTDZ,2024-01-10,43,month_to_month,electronic_check,fiber_optic,75.2,3198.6,1,0,0,0,0,0,0,0,0,0,1,1
2351-BKRZW,2024-01-10,43,two_year,bank_transfer,dsl,75.2,3254.35,1,0,1,0,1,1,0,0,1,1,0,0
3255-GRXMG,2024-01-10,18,month_to_month,credit_card,dsl,45.65,747.2,0,0,0,0,0,0,0,0,0,1,1,0
0420-HLGXF,2024-01-10,39,month_to_month,electronic_check,fiber_optic,99.75,4036.0,0,0,1,0,1,1,1,1,0,0,1,0
3292-PBZEJ,2024-01-10,11,month_to_month,electronic_check,fiber_optic,111.4,1183.05,0,1,1,1,1,1,1,1,0,0,1,0
7854-FOKSF,2024-01-10,1,month_to_month,electronic_check,dsl,35.9,35.9,0,0,0,0,0,1,0,0,0,0,0,1
4806-HIPDW,2024-01-10,1,month_to_month,electronic_check,fiber_optic,68.95,68.95,0,0,0,0,0,0,0,0,1,0,1,1
7233-IOQNP,2024-01-10,43,month_to_month,bank_transfer,dsl,34.0,1505.35,1,0,0,1,0,0,0,0,1,0,0,0
8332-OSJDW,2024-01-10,12,one_year,mailed_check,none,26.4,314.95,0,0,0,0,0,0,1,0,1,1,0,0
2252-NKNSI,2024-01-10,52,two_year,mailed_check,dsl,85.15,4461.85,1,1,0,1,1,1,1,0,0,1,1,0
8200-LGKSR,2024-01-10,71,two_year,electronic_check,dsl,83.2,6126.1,1,0,1,1,1,1,1,0,1,0,0,0
6308-CQRBU,2024-01-10,71,two_year,electronic_check,fiber_optic,109.25,7707.7,0,1,1,1,1,1,1,0,1,0,0,0
0730-KOAVE,2024-01-10,30,month_to_month,credit_card,fiber_optic,94.3,2679.7,1,1,0,0,0,1,1,0,0,0,1,0
1897-RCFUM,2024-01-10,39,one_year,mailed_check,none,24.2,914.6,0,0,0,0,0,0,1,0,1,1,1,0
0807-ZABDG,2024-01-10,3,month_to_month,mailed_check,dsl,55.1,154.65,1,0,0,1,0,0,0,0,0,1,1,1
8909-BOLNL,2024-01-10,3,one_year,mailed_check,none,21.2,52.05,0,0,0,0,0,0,0,0,0,0,0,0
4322-RCYMT,2024-01-10,68,one_year,bank_transfer,dsl,75.8,5293.95,0,1,1,1,0,1,1,0,1,1,1,1
5465-BUBFA,2024-01-10,41,two_year,bank_transfer,none,19.3,772.4,0,0,0,0,0,0,0,0,1,1,0,0
6979-ZNSFF,2024-01-10,8,month_to_month,electronic_check,fiber_optic,87.05,762.1,0,0,0,0,1,0,1,0,0,0,1,1
0626-QXNGV,2024-01-10,72,two_year,credit_card,none,24.15,1776.45,0,0,0,0,0,0,1,0,1,0,1,0
1184-PJVDB,2024-01-10,10,month_to_month,electronic_check,fiber_optic,79.95,857.2,0,0,0,0,1,0,0,0,1,0,1,1
3863-IUBJR,2024-01-10,12,one_year,credit_card,dsl,53.65,696.35,0,0,0,0,0,1,0,0,1,1,0,1
0536-ACXIP,2024-01-10,72,two_year,electronic_check,fiber_optic,109.55,8165.1,1,1,1,0,1,1,1,0,1,0,1,0
4248-QPAVC,2024-01-10,17,month_to_month,bank_transfer,fiber_optic,85.35,1463.45,1,0,1,0,0,0,1,1,1,0,1,1
1032-MAELW,2024-01-10,68,one_year,electronic_check,dsl,78.45,5333.35,1,1,1,1,0,1,1,0,1,1,1,0
6771-XWBDM,2024-01-10,57,month_to_month,credit_card,fiber_optic,104.5,5921.35,0,1,1,0,1,1,1,0,1,0,1,1
9710-ZUSHQ,2024-01-10,37,month_to_month,bank_transfer,fiber_optic,106.75,4056.75,1,1,0,0,1,1,1,1,0,0,1,1
6876-ADESB,2024-01-10,1,month_to_month,electronic_check,dsl,48.95,48.95,0,0,1,0,0,0,0,0,0,1,0,1
6777-TGHTM,2024-01-10,53,one_year,credit_card,fiber_optic,106.95,5785.5,1,0,1,0,1,1,1,0,0,0,1,1
3229-USWAR,2024-01-10,34,one_year,bank_transfer,dsl,79.95,2727.3,1,0,1,1,1,1,0,0,0,0,1,0
8624-GIOUT,2024-01-10,49,month_to_month,credit_card,dsl,59.75,2934.3,1,1,0,0,0,0,1,0,0,0,1,1
6695-AMZUF,2024-01-10,70,two_year,credit_card,dsl,86.45,5950.2,1,1,1,1,1,1,0,0,1,0,0,0
2451-YMUXS,2024-01-10,67,two_year,bank_transfer,dsl,64.55,4250.1,1,1,0,1,0,0,1,1,0,0,1,0
6407-GSJNL,2024-01-10,51,two_year,bank_transfer,none,24.95,1288.0,0,0,0,0,0,0,1,0,0,0,0,0
2988-PLAHS,2024-01-10,3,one_year,electronic_check,dsl,69.95,220.45,0,0,1,0,1,1,0,0,0,0,1,0
5032-MIYKT,2024-01-10,1,month_to_month,mailed_check,fiber_optic,70.7,70.7,0,0,0,0,0,0,0,0,0,0,1,0
1088-AUUZZ,2024-01-10,56,two_year,credit_card,dsl,75.85,4261.2,1,1,0,1,0,1,1,0,1,1,1,0
1583-IHQZE,2024-01-10,12,month_to_month,mailed_check,fiber_optic,112.95,1384.75,0,1,1,1,1,1,1,0,0,0,1,1
7587-AOVVU,2024-01-10,27,month_to_month,electronic_check,fiber_optic,100.75,2793.55,1,1,0,1,1,0,1,0,1,1,0,0
1448-CYWKC,2024-01-10,58,one_year,credit_card,fiber_optic,105.2,6225.4,0,1,1,0,1,1,1,0,1,1,1,0
5850-BDWCY,2024-01-10,6,month_to_month,mailed_check,none,20.2,123.65,0,0,0,0,0,0,0,0,0,0,0,0
7503-EPSZW,2024-01-10,64,two_year,mailed_check,none,24.05,1559.15,0,0,0,0,0,0,1,0,1,1,1,0
4828-FAZPK,2024-01-10,16,month_to_month,credit_card,fiber_optic,79.95,1267.95,0,1,0,0,0,0,1,0,1,1,1,0
3410-MHHUM,2024-01-10,44,one_year,electronic_check,fiber_optic,94.4,4295.35,0,1,1,0,0,1,1,0,1,1,0,0
6648-INWPS,2024-01-10,16,month_to_month,electronic_check,none,20.15,341.35,0,0,0,0,0,0,0,0,1,1,0,0
1328-EUZHC,2024-01-10,18,two_year,mailed_check,none,20.1,370.5,0,0,0,0,0,0,0,0,1,0,0,0
2122-SZZZD,2024-01-10,44,one_year,credit_card,none,19.5,835.5,0,0,0,0,0,0,0,0,0,0,0,0
1028-FFNJK,2024-01-10,30,month_to_month,electronic_check,fiber_optic,101.5,2917.65,0,0,0,1,1,1,1,1,1,0,1,0
4747-LCAQL,2024-01-10,25,month_to_month,mailed_check,dsl,79.0,1902.0,1,1,0,1,1,1,0,0,0,0,1,0
3677-TNKIO,2024-01-10,14,month_to_month,credit_card,fiber_optic,71.0,914.0,0,0,0,0,0,0,0,0,0,0,1,1
2235-ZGKPT,2024-01-10,4,month_to_month,mailed_check,dsl,50.85,239.55,0,0,0,0,0,0,1,0,1,1,0,1
0815-MFZGM,2024-01-10,42,two_year,credit_card,fiber_optic,99.0,4135.0,0,0,1,1,1,1,0,0,1,0,1,0
5774-XZTQC,2024-01-10,7,month_to_month,mailed_check,none,20.45,150.75,0,0,0,0,0,0,0,0,1,1,0,0
2916-BQZLN,2024-01-10,19,month_to_month,electronic_check,fiber_optic,84.75,1651.95,1,0,1,0,0,0,1,0,0,0,1,0
0999-QXNSA,2024-01-10,7,month_to_month,mailed_check,dsl,45.75,344.2,0,0,0,0,0,0,0,1,0,1,1,0
7919-ZODZZ,2024-01-10,10,one_year,mailed_check,dsl,65.9,660.05,0,1,1,0,0,1,0,0,1,1,1,0
8903-WMRNW,2024-01-10,15,month_to_month,electronic_check,fiber_optic,101.75,1669.4,1,0,1,0,1,1,0,0,1,0,0,0
2027-FECZV,2024-01-10,12,month_to_month,electronic_check,fiber_optic,106.7,1253.9,0,1,1,0,1,1,1,0,0,0,1,1
1218-VKFPE,2024-01-10,12,month_to_month,mailed_check,none,19.0,233.55,0,0,0,0,0,0,0,0,1,1,0,1
6979-TNDEU,2024-01-10,8,month_to_month,mailed_check,none,19.2,156.85,0,0,0,0,0,0,0,0,0,0,0,0
4182-BGSIQ,2024-01-10,10,month_to_month,bank_transfer,none,19.8,196.75,0,0,0,0,0,0,0,0,1,1,1,0
0531-ZZJWQ,2024-01-10,55,month_to_month,electronic_check,fiber_optic,74.0,4052.4,0,0,0,0,0,0,1,1,1,0,1,0
9110-HSGTV,2024-01-10,69,two_year,credit_card,dsl,82.45,5555.3,1,0,1,1,1,1,0,0,0,0,1,0
4616-EWBNJ,2024-01-10,16,one_year,bank_transfer,none,20.1,318.6,0,0,0,0,0,0,0,0,0,0,0,0
7740-KKCXF,2024-01-10,51,month_to_month,credit_card,dsl,30.05,1529.45,0,1,0,0,0,0,0,0,1,0,1,0
2400-XIWIO,2024-01-10,71,two_year,electronic_check,dsl,90.1,6310.9,1,1,1,1,1,1,1,0,1,0,0,0
9378-FXTIZ,2024-01-10,54,one_year,credit_card,dsl,70.15,3715.65,0,0,0,0,1,1,1,0,1,0,1,1
3716-UVSPD,2024-01-10,1,month_to_month,electronic_check,dsl,49.3,49.3,0,0,0,1,0,0,0,0,0,0,1,0
6261-LHRTG,2024-01-10,26,month_to_month,credit_card,dsl,54.75,1406.9,0,1,1,0,0,0,0,0,0,0,1,0
7845-URHJN,2024-01-10,8,month_to_month,bank_transfer,none,20.15,156.25,0,0,0,0,0,0,0,0,1,0,0,1
6838-HVLXG,2024-01-10,12,month_to_month,mailed_check,none,20.3,246.7,0,0,0,0,0,0,0,0,0,0,0,0
5956-VKDTT,2024-01-10,5,month_to_month,electronic_check,fiber_optic,74.35,334.8,0,0,0,0,0,0,1,1,1,0,1,1
6522-OIQSX,2024-01-10,69,two_year,credit_card,dsl,54.95,3772.5,0,1,1,0,1,1,0,0,1,1,1,0
1751-NCDLI,2024-01-10,46,month_to_month,electronic_check,fiber_optic,98.85,4564.9,0,0,1,0,1,1,1,1,1,0,1,0
4829-AUOAX,2024-01-10,46,month_to_month,bank_transfer,fiber_optic,96.05,4399.5,0,0,0,0,1,1,1,0,0,0,0,1
7426-RHZGU,2024-01-10,9,month_to_month,bank_transfer,fiber_optic,95.9,827.45,0,0,0,1,1,1,0,0,0,0,1,0
7409-JURKQ,2024-01-10,53,one_year,bank_transfer,fiber_optic,111.8,5809.75,0,1,1,1,1,1,1,0,1,0,1,0
8807-ARQET,2024-01-10,41,month_to_month,electronic_check,dsl,40.35,1677.85,0,1,0,0,0,1,0,0,0,0,1,0
3097-FQTVJ,2024-01-10,41,two_year,mailed_check,none,20.0,810.3,0,0,0,0,0,0,0,0,0,0,0,0
8756-RDDLT,2024-01-10,68,month_to_month,electronic_check,dsl,44.95,3085.35,0,1,0,1,0,1,0,0,0,0,0,0
9560-BBZXK,2024-01-10,36,two_year,bank_transfer,dsl,31.05,1126.35,1,0,0,0,0,0,0,0,0,0,0,0
4381-MHQDC,2024-01-10,47,two_year,mailed_check,dsl,65.0,2879.9,1,0,1,1,0,0,1,0,0,0,1,0
5295-PCJOO,2024-01-10,4,month_to_month,electronic_check,dsl,49.4,184.4,1,0,0,0,0,0,0,0,0,1,1,1
6013-BHCAW,2024-01-10,61,two_year,bank_transfer,dsl,81.0,4976.15,0,0,1,1,1,1,1,0,1,1,1,0
3672-YITQD,2024-01-10,36,month_to_month,electronic_check,fiber_optic,84.1,3021.6,0,0,0,0,0,1,1,1,1,0,1,1
9753-OYLBX,2024-01-10,1,month_to_month,mailed_check,none,20.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0
1965-AKTSX,2024-01-10,14,month_to_month,electronic_check,fiber_optic,78.95,1101.85,0,1,0,0,0,0,1,1,0,0,1,1
9101-BWFSS,2024-01-10,50,one_year,electronic_check,fiber_optic,108.55,5610.7,1,1,0,1,1,1,1,0,1,0,0,1
9445-ZUEQE,2024-01-10,27,month_to_month,credit_card,fiber_optic,85.2,2151.6,0,1,0,1,0,0,1,0,1,1,1,0
1682-VCOIO,2024-01-10,23,one_year,mailed_check,none,20.45,481.1,0,0,0,0,0,0,0,0,0,0,0,0
8676-TRMJS,2024-01-10,3,month_to_month,mailed_check,fiber_optic,75.0,209.1,0,0,0,0,0,0,1,0,0,0,0,1
4480-MBMLB,2024-01-10,36,one_year,bank_transfer,fiber_optic,104.8,3886.45,0,1,1,0,1,1,1,0,0,0,1,0
8155-IBNHG,2024-01-10,24,month_to_month,credit_card,fiber_optic,75.4,1747.85,0,0,0,0,0,0,1,0,1,0,1,1
7207-RMRDB,2024-01-10,65,month_to_month,electronic_check,fiber_optic,105.5,6985.65,0,1,1,0,1,1,1,0,1,1,1,1
3606-SBKRY,2024-01-10,31,one_year,electronic_check,dsl,50.05,1523.4,0,0,1,0,1,1,0,0,0,0,1,0
6741-QRLUP,2024-01-10,63,two_year,credit_card,dsl,80.3,4995.35,1,1,1,1,0,1,1,0,0,0,1,0
2969-VAPYH,2024-01-10,67,one_year,credit_card,dsl,60.5,3870.0,1,1,0,1,0,0,0,0,0,0,0,0
8361-LBRDI,2024-01-10,58,two_year,credit_card,none,24.35,1423.85,0,0,0,0,0,0,1,0,0,0,0,0
0207-MDKNV,2024-01-10,15,month_to_month,electronic_check,fiber_optic,105.1,1582.75,1,0,1,1,1,1,0,0,0,0,0,1
1384-RCUXW,2024-01-10,16,month_to_month,mailed_check,fiber_optic,80.55,1248.9,0,1,0,0,0,0,1,0,0,0,1,0
