customer_id,snapshot_date,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,senior_citizen,has_partner,has_dependents,paperless_billing,churn
8868-WOZGU,2024-01-04,28,month_to_month,electronic_check,fiber_optic,105.7,2979.5,0,1,1,0,1,1,1,0,0,0,1,1
7246-ZGQDF,2024-01-04,1,month_to_month,electronic_check,dsl,54.5,54.5,1,0,0,1,0,0,0,0,0,1,0,0
2967-MXRAV,2024-01-04,1,one_year,mailed_check,none,18.8,18.8,0,0,0,0,0,0,0,0,1,1,0,0
4512-ZUIYL,2024-01-04,2,month_to_month,bank_transfer,fiber_optic,70.0,153.05,0,0,0,0,0,0,0,0,0,0,0,1
8361-LTMKD,2024-01-04,4,month_to_month,mailed_check,fiber_optic,74.4,306.6,0,0,0,0,0,0,1,1,1,0,1,1
2697-NQBPF,2024-01-04,34,month_to_month,electronic_check,fiber_optic,105.35,3540.65,0,1,0,1,1,1,1,0,0,0,1,0
6872-HXFNF,2024-01-04,64,one_year,bank_transfer,dsl,58.35,3756.45,0,0,1,1,0,0,1,0,1,0,0,0
1386-ZIKUV,2024-01-04,7,month_to_month,mailed_check,none,18.95,130.55,0,0,0,0,0,0,0,0,0,0,1,0
2330-PQGDQ,2024-01-04,51,one_year,bank_transfer,fiber_optic,84.2,4299.75,0,1,0,1,0,0,1,0,1,1,0,0
1930-BZLHI,2024-01-04,21,one_year,mailed_check,none,20.35,422.7,0,0,0,0,0,0,0,0,0,0,1,0
2999-AANRQ,2024-01-04,21,two_year,credit_card,dsl,71.05,1524.85,1,1,0,1,1,0,0,0,0,0,0,0
5198-EFNBM,2024-01-04,57,one_year,electronic_check,fiber_optic,90.65,5199.8,0,1,1,0,1,0,0,1,1,0,1,0
8185-UPYBR,2024-01-04,6,month_to_month,electronic_check,fiber_optic,75.5,438.0,0,0,0,0,0,0,1,0,1,0,1,1
5780-INQIK,2024-01-04,8,month_to_month,electronic_check,dsl,49.4,408.25,0,0,0,1,0,0,0,0,0,0,0,0
6791-YBNAK,2024-01-04,18,month_to_month,credit_card,dsl,25.55,467.85,0,0,0,0,0,0,0,0,1,1,0,0
5931-FLJJF,2024-01-04,7,month_to_month,mailed_check,fiber_optic,70.1,467.55,0,0,0,0,0,0,0,1,1,0,1,1
6131-FOYAS,2024-01-04,35,month_to_month,electronic_check,dsl,59.6,2094.9,1,0,1,0,0,0,1,0,0,0,1,0
5985-TBABQ,2024-01-04,32,one_year,mailed_check,dsl,74.75,2282.95,1,0,0,0,1,1,1,0,0,0,0,0
4998-IKFSE,2024-01-04,30,month_to_month,electronic_check,fiber_optic,100.45,3096.9,0,0,1,0,1,1,1,0,0,0,0,0
0980-FEXWF,2024-01-04,26,one_year,mailed_check,dsl,50.35,1285.8,0,0,1,0,0,0,0,0,1,1,0,0
6075-SLNIL,2024-01-04,38,month_to_month,credit_card,fiber_optic,95.1,3691.2,0,1,1,0,0,1,1,0,0,0,1,0
7279-BUYWN,2024-01-04,41,month_to_month,electronic_check,fiber_optic,113.2,4689.5,1,1,1,0,1,1,1,1,0,0,1,1
5337-IIWKZ,2024-01-04,34,month_to_month,electronic_check,dsl,44.85,1442.6,0,0,1,1,1,0,0,0,1,1,1,0
3605-JISKB,2024-01-04,55,one_year,credit_card,dsl,60.0,3316.1,1,1,0,0,0,0,1,1,1,0,0,0
2267-WTPYD,2024-01-04,57,month_to_month,credit_card,fiber_optic,94.0,5438.95,0,1,1,0,0,1,1,1,1,0,0,0
6797-UCJHZ,2024-01-04,66,one_year,credit_card,fiber_optic,104.6,6819.45,0,1,1,0,1,1,1,1,1,0,0,0
2716-GFZOR,2024-01-04,43,month_to_month,credit_card,fiber_optic,86.1,3551.65,1,1,1,0,0,0,0,0,1,0,1,0
5393-HJZSM,2024-01-04,32,month_to_month,bank_transfer,dsl,76.3,2404.15,1,1,1,1,0,1,0,0,1,1,0,0
8203-XJZRC,2024-01-04,1,month_to_month,mailed_check,none,20.25,20.25,0,0,0,0,0,0,0,0,0,0,0,0
7013-PSXHK,2024-01-04,40,one_year,mailed_check,dsl,80.75,3208.65,0,0,1,1,1,1,1,0,0,0,1,0
5312-UXESG,2024-01-04,41,month_to_month,bank_transfer,fiber_optic,98.05,3990.6,0,0,1,0,1,1,1,0,0,0,0,0
6741-EGCBI,2024-01-04,30,month_to_month,credit_card,fiber_optic,90.5,2595.85,1,0,0,0,0,1,1,1,0,0,1,0
6204-IEUXJ,2024-01-04,3,month_to_month,credit_card,fiber_optic,80.1,217.55,0,0,1,1,0,0,0,0,0,0,0,1
6353-BRMMA,2024-01-04,54,month_to_month,bank_transfer,fiber_optic,104.1,5645.8,1,1,0,0,1,1,1,0,1,1,1,0
2344-JMOGN,2024-01-04,9,month_to_month,mailed_check,fiber_optic,94.85,890.6,0,1,1,1,1,0,0,0,1,0,1,1
2077-MPJQO,2024-01-04,7,month_to_month,electronic_check,fiber_optic,75.4,533.05,0,0,0,0,0,0,1,1,1,0,1,0
8091-TTVAX,2024-01-04,58,one_year,credit_card,fiber_optic,100.35,5681.1,0,0,1,0,1,1,1,0,1,0,0,0
6900-RBKER,2024-01-04,52,two_year,credit_card,fiber_optic,89.45,4577.75,0,0,1,0,0,1,1,0,0,0,1,0
8319-QBEHW,2024-01-04,26,one_year,bank_transfer,dsl,39.95,1023.75,0,1,0,0,1,0,0,0,0,1,1,0
9860-LISIZ,2024-01-04,34,month_to_month,mailed_check,none,20.35,673.2,0,0,0,0,0,0,0,0,0,0,0,0
5206-XZZQI,2024-01-04,53,month_to_month,mailed_check,fiber_optic,80.6,4348.1,0,1,0,1,0,0,0,0,0,0,1,0
9529-OFXHY,2024-01-04,15,month_to_month,bank_transfer,fiber_optic,87.75,1242.2,1,0,0,0,1,0,1,0,0,0,1,0
1725-MIMXW,2024-01-04,1,month_to_month,mailed_check,none,19.45,19.45,0,0,0,0,0,0,0,0,0,1,1,1
4324-AHJKS,2024-01-04,5,month_to_month,credit_card,dsl,55.8,300.4,1,0,1,0,0,0,0,0,0,0,0,0
2133-TSRRM,2024-01-04,34,month_to_month,bank_transfer,fiber_optic,105.35,3688.6,1,1,1,0,1,1,0,0,0,1,1,0
2809-ZMYOQ,2024-01-04,32,month_to_month,electronic_check,fiber_optic,101.35,3334.9,0,0,1,0,1,1,1,0,0,0,1,0
4032-RMHCI,2024-01-04,41,one_year,credit_card,dsl,35.4,1412.4,1,0,1,0,0,0,0,0,1,1,0,0
8409-WQJUX,2024-01-04,25,one_year,electronic_check,dsl,54.2,1423.15,0,0,1,1,1,1,0,0,0,0,0,0
1536-YHDOE,2024-01-04,17,one_year,mailed_check,dsl,62.1,1096.65,1,0,0,1,0,0,1,0,1,1,1,0
1140-UKVZG,2024-01-04,17,month_to_month,mailed_check,none,24.8,475.25,0,0,0,0,0,0,1,0,0,0,0,0
2987-BJXIK,2024-01-04,70,two_year,mailed_check,dsl,84.7,5991.05,1,1,1,0,1,1,1,0,0,0,0,0
3653-NCRDJ,2024-01-04,43,one_year,mailed_check,none,19.2,776.25,0,0,0,0,0,0,0,0,1,1,1,0
9365-CSLBQ,2024-01-04,71,two_year,mailed_check,none,24.35,1654.6,0,0,0,0,0,0,1,0,0,1,0,0
8263-JQAIK,2024-01-04,2,month_to_month,mailed_check,dsl,24.45,47.5,0,0,0,0,0,0,0,1,0,0,1,1
3452-SRFEG,2024-01-04,49,month_to_month,bank_transfer,fiber_optic,74.6,3720.35,0,0,0,0,0,0,1,0,0,0,1,0
5985-BEHZK,2024-01-04,72,one_year,credit_card,fiber_optic,105.0,7578.05,0,1,1,0,1,1,1,1,1,0,0,0
4993-JCRGJ,2024-01-04,26,month_to_month,mailed_check,fiber_optic,84.3,2281.6,0,0,1,1,0,0,1,0,0,0,1,0
1133-KXCGE,2024-01-04,18,one_year,mailed_check,none,20.1,407.05,0,0,0,0,0,0,0,0,0,0,0,0
6521-YYTYI,2024-01-04,1,month_to_month,electronic_check,fiber_optic,93.3,93.3,0,0,0,0,1,1,1,0,0,1,1,1
6158-DWPZT,2024-01-04,9,one_year,bank_transfer,dsl,24.1,259.8,0,0,0,0,0,0,0,0,1,0,0,1
2305-MRGLV,2024-01-04,28,month_to_month,bank_transfer,fiber_optic,76.55,2065.4,0,0,0,1,0,0,0,0,1,0,0,0
7293-LSCDV,2024-01-04,60,two_year,credit_card,none,19.25,1103.25,0,0,0,0,0,0,0,0,1,1,1,0
2958-NHPPS,2024-01-04,23,month_to_month,electronic_check,none,20.85,473.9,0,0,0,0,0,0,0,0,0,0,0,0
2154-KVJFF,2024-01-04,15,month_to_month,electronic_check,fiber_optic,79.75,1111.85,0,1,0,0,0,0,1,0,0,0,1,1
2038-YSEZE,2024-01-04,29,month_to_month,mailed_check,dsl,67.45,1801.1,1,1,0,1,0,0,1,0,0,0,0,0
2418-TPEUN,2024-01-04,56,two_year,credit_card,none,19.8,1119.9,0,0,0,0,0,0,0,0,1,1,1,0
1877-HKBQX,2024-01-04,11,one_year,mailed_check,dsl,54.6,617.85,1,0,0,1,0,0,0,0,0,0,1,0
1544-JJMYL,2024-01-04,27,one_year,credit_card,dsl,69.35,1927.3,1,0,1,1,1,0,0,0,0,0,0,0
5583-SXDAG,2024-01-04,1,month_to_month,electronic_check,fiber_optic,70.0,70.0,0,0,0,0,0,0,0,0,1,0,0,1
8646-JCOMS,2024-01-04,66,one_year,bank_transfer,fiber_optic,90.55,6130.95,0,1,1,1,0,0,1,0,1,0,1,0
6048-QBXKL,2024-01-04,2,month_to_month,credit_card,dsl,56.55,118.25,0,1,0,0,0,0,1,1,0,0,1,0
8999-EXMNO,2024-01-04,19,two_year,mailed_check,none,20.15,387.7,0,0,0,0,0,0,0,0,1,1,0,0
6242-SGYTS,2024-01-04,62,one_year,credit_card,fiber_optic,94.95,5791.85,1,1,0,0,1,0,1,0,1,1,1,0
4626-OZDTJ,2024-01-04,51,one_year,credit_card,dsl,78.65,3950.85,0,1,0,1,1,1,1,0,1,0,1,0
4024-CSNBY,2024-01-04,72,two_year,bank_transfer,fiber_optic,94.25,6849.75,1,1,1,1,0,0,1,0,1,0,1,0
4112-LUEIZ,2024-01-04,10,month_to_month,electronic_check,fiber_optic,89.5,863.1,0,0,0,0,1,1,0,0,0,0,1,1
6252-DFGTK,2024-01-04,37,one_year,credit_card,dsl,68.1,2479.25,1,0,1,1,0,0,1,0,1,0,0,0
4422-QVIJA,2024-01-04,35,month_to_month,mailed_check,dsl,50.15,1655.35,0,0,0,0,0,0,1,0,0,1,0,0
7766-CLTIC,2024-01-04,10,month_to_month,mailed_check,dsl,60.95,629.55,0,0,0,1,0,1,0,0,0,0,1,0
1934-SJVJK,2024-01-04,1,month_to_month,mailed_check,none,20.15,20.15,0,0,0,0,0,0,0,0,0,0,0,1
5260-UMPWX,2024-01-04,26,month_to_month,credit_card,none,20.25,493.95,0,0,0,0,0,0,0,0,1,1,1,0
4291-TPNFG,2024-01-04,72,two_year,bank_transfer,dsl,82.3,5980.55,1,1,1,1,0,1,1,0,1,0,1,0
4803-AXVYP,2024-01-04,38,month_to_month,electronic_check,fiber_optic,99.55,3734.25,0,0,0,1,1,1,1,1,0,0,1,1
8784-CGILN,2024-01-04,18,month_to_month,bank_transfer,fiber_optic,99.85,1776.95,0,0,0,1,1,1,1,0,0,0,1,1
9150-HEPMB,2024-01-04,56,one_year,mailed_check,dsl,52.7,3019.7,1,0,1,0,0,0,0,0,0,0,0,0
8570-KLJYJ,2024-01-04,36,one_year,mailed_check,dsl,54.45,1893.5,1,0,0,0,0,0,1,0,0,0,0,0
9054-FOWNV,2024-01-04,22,month_to_month,electronic_check,fiber_optic,88.75,1885.15,0,0,1,0,1,0,1,0,1,1,1,0
0960-HUWBM,2024-01-04,65,two_year,bank_transfer,fiber_optic,104.1,6700.05,0,0,1,1,1,1,1,0,1,1,1,0
1134-YWTYF,2024-01-04,27,month_to_month,electronic_check,dsl,53.8,1389.85,0,1,0,1,0,0,0,0,1,0,1,0
3002-WQZWT,2024-01-04,29,month_to_month,electronic_check,fiber_optic,74.2,1993.25,0,0,0,0,0,0,1,0,0,0,1,0
2660-EMUBI,2024-01-04,10,month_to_month,electronic_check,fiber_optic,95.35,898.35,0,0,0,0,1,1,1,1,0,0,1,1
2786-GCDPI,2024-01-04,50,month_to_month,electronic_check,fiber_optic,104.95,5222.35,0,0,1,1,1,1,1,1,0,0,1,0
3914-FDRHP,2024-01-04,9,month_to_month,electronic_check,fiber_optic,86.25,770.5,0,0,0,1,1,0,0,0,0,0,0,0
0269-XFESX,2024-01-04,23,one_year,mailed_check,none,24.35,538.5,0,0,0,0,0,0,1,0,1,1,0,0
7619-ODSGN,2024-01-04,24,month_to_month,electronic_check,dsl,54.75,1338.15,1,0,0,0,0,0,1,0,1,1,0,1
2043-WVTQJ,2024-01-04,1,month_to_month,mailed_check,dsl,55.7,55.7,1,0,1,0,0,0,0,0,1,0,0,0
0384-RVBPI,2024-01-04,20,month_to_month,credit_card,dsl,64.4,1398.6,1,0,1,0,0,1,0,0,0,0,0,0
0378-XSZPU,2024-01-04,58,one_year,credit_card,dsl,60.3,3563.8,1,1,1,0,0,0,0,0,1,0,0,1
5529-GIBVH,2024-01-04,47,two_year,mailed_check,none,20.15,1046.2,0,0,0,0,0,0,0,0,0,0,0,0
7322-OCWHC,2024-01-04,72,two_year,bank_transfer,fiber_optic,93.05,6735.05,1,1,1,1,0,0,1,1,1,0,1,0
8735-IJJEG,2024-01-04,14,month_to_month,credit_card,dsl,50.2,668.85,0,0,1,0,0,0,0,0,1,0,0,0
8050-XGRVL,2024-01-04,62,one_year,credit_card,dsl,54.75,3425.35,1,0,1,0,0,0,0,0,1,1,0,0
4846-WHAFZ,2024-01-04,37,month_to_month,electronic_check,fiber_optic,76.5,2868.15,0,0,0,0,0,0,1,1,1,0,1,1
6907-CQGPN,2024-01-04,29,month_to_month,electronic_check,dsl,34.3,1004.75,0,1,0,1,0,0,0,0,0,0,0,0
3970-XGJDU,2024-01-04,62,two_year,credit_card,none,19.2,1123.65,0,0,0,0,0,0,0,0,0,0,1,0
8631-WUXGY,2024-01-04,46,month_to_month,electronic_check,fiber_optic,99.8,4391.25,0,1,1,0,1,1,0,0,0,1,1,0
7218-HKQFK,2024-01-04,2,month_to_month,electronic_check,fiber_optic,94.2,167.5,0,0,0,1,1,1,0,0,1,0,1,1
6212-ATMLK,2024-01-04,50,month_to_month,electronic_check,fiber_optic,95.7,4729.75,0,0,0,0,1,1,1,0,0,0,1,0
8625-AZYZY,2024-01-04,24,month_to_month,electronic_check,fiber_optic,104.65,2542.45,0,1,1,0,1,1,1,0,1,0,1,1
7740-BTPUX,2024-01-04,55,two_year,electronic_check,fiber_optic,113.6,6292.7,0,1,1,1,1,1,1,1,1,0,1,0
8869-LIHMK,2024-01-04,64,two_year,bank_transfer,fiber_optic,115.1,7334.05,1,1,1,1,1,1,1,0,0,0,1,0
4951-UKAAQ,2024-01-04,4,month_to_month,electronic_check,fiber_optic,88.95,355.2,0,1,0,0,0,1,1,0,0,0,1,1
6624-JDRDS,2024-01-04,6,month_to_month,bank_transfer,dsl,29.45,161.45,1,0,0,0,0,0,0,0,0,0,0,0
9248-OJYKK,2024-01-04,1,month_to_month,electronic_check,fiber_optic,76.45,76.45,0,0,0,0,0,0,1,1,0,0,1,1
0513-RBGPE,2024-01-04,37,two_year,credit_card,dsl,62.8,2278.75,1,0,1,1,0,0,1,0,1,1,1,0
