customer_id,snapshot_date,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,senior_citizen,has_partner,has_dependents,paperless_billing,churn
5445-PZWGX,2024-01-05,62,one_year,electronic_check,fiber_optic,102.0,6529.25,1,1,0,1,0,1,1,0,0,0,0,1
6857-TKDJV,2024-01-05,67,two_year,bank_transfer,none,24.65,1620.45,0,0,0,0,0,0,1,0,1,1,0,0
1567-DSCIC,2024-01-05,8,month_to_month,electronic_check,fiber_optic,94.0,773.65,0,1,1,0,1,0,1,0,0,0,1,1
8544-JNBOX,2024-01-05,72,two_year,mailed_check,none,20.8,1521.2,0,0,0,0,0,0,0,0,0,0,1,0
5386-THSLQ,2024-01-05,66,one_year,bank_transfer,dsl,45.55,3027.25,0,1,1,0,1,0,0,1,1,0,0,0
6331-LWDTQ,2024-01-05,10,month_to_month,credit_card,dsl,72.15,794.25,0,0,0,0,1,1,1,0,0,0,1,1
9360-AHGNL,2024-01-05,43,one_year,mailed_check,fiber_optic,109.55,4830.25,1,0,1,1,1,1,1,1,1,0,1,1
2150-UWTFY,2024-01-05,22,month_to_month,mailed_check,dsl,61.15,1422.05,1,1,1,0,0,0,0,0,1,1,0,1
1508-DFXCU,2024-01-05,12,month_to_month,electronic_check,fiber_optic,81.45,912.0,0,0,0,0,1,0,0,0,0,0,1,0
6143-JQKEA,2024-01-05,10,month_to_month,credit_card,dsl,45.8,436.2,0,0,0,0,0,0,0,0,0,0,1,0
7801-CEDNV,2024-01-05,27,one_year,credit_card,dsl,48.7,1421.75,1,0,0,0,0,0,0,0,1,0,0,0
2717-HVIZY,2024-01-05,8,month_to_month,mailed_check,none,20.05,163.6,0,0,0,0,0,0,0,0,0,1,0,0
0064-SUDOG,2024-01-05,12,two_year,bank_transfer,none,20.3,224.5,0,0,0,0,0,0,0,0,1,1,0,0
6164-HAQTX,2024-01-05,71,two_year,bank_transfer,dsl,53.95,3888.65,1,1,1,1,1,0,0,0,0,0,0,0
1228-FZFRV,2024-01-05,50,month_to_month,credit_card,fiber_optic,105.95,5341.8,1,0,1,0,1,1,1,0,1,1,0,1
1679-JRFBR,2024-01-05,70,one_year,credit_card,fiber_optic,108.15,7930.55,1,1,1,0,1,1,1,0,1,1,1,0
1919-RTPQD,2024-01-05,7,month_to_month,electronic_check,dsl,44.75,333.65,0,0,0,0,0,0,0,0,1,1,0,0
7641-EUYET,2024-01-05,46,month_to_month,electronic_check,fiber_optic,100.7,4541.2,1,1,1,0,1,0,1,1,1,1,1,1
2720-FVBQP,2024-01-05,6,month_to_month,credit_card,dsl,48.95,273.25,0,0,0,0,0,0,1,0,1,1,1,0
8035-PWSEV,2024-01-05,6,month_to_month,electronic_check,fiber_optic,89.25,487.05,0,0,1,1,0,1,0,0,0,0,1,0
3547-LQRIK,2024-01-05,47,one_year,electronic_check,none,26.9,1250.85,0,0,0,0,0,0,1,0,1,0,0,0
0376-OIWME,2024-01-05,36,month_to_month,electronic_check,fiber_optic,93.6,3366.05,1,0,0,0,1,1,0,0,1,0,1,0
0325-XBFAC,2024-01-05,8,month_to_month,electronic_check,fiber_optic,94.7,740.3,0,0,1,0,1,1,0,0,0,0,1,1
2292-XQWSV,2024-01-05,40,one_year,mailed_check,dsl,60.3,2448.5,0,1,1,1,1,1,0,0,1,1,0,0
2252-JHJGE,2024-01-05,61,one_year,electronic_check,fiber_optic,104.0,6363.45,1,0,1,0,1,1,1,0,0,0,0,0
6176-YJWAS,2024-01-05,72,two_year,credit_card,fiber_optic,97.95,7114.25,1,1,1,0,1,0,1,0,1,0,1,0
6383-ZTSIW,2024-01-05,39,one_year,mailed_check,fiber_optic,99.1,3877.95,1,1,0,0,1,1,0,1,1,0,0,0
4365-MSDYN,2024-01-05,8,month_to_month,bank_transfer,none,19.55,161.15,0,0,0,0,0,0,0,0,1,0,1,0
1455-ESIQH,2024-01-05,1,month_to_month,electronic_check,fiber_optic,89.1,89.1,0,0,0,0,1,1,0,0,0,0,1,1
4664-NJCMS,2024-01-05,33,two_year,bank_transfer,dsl,59.55,2016.3,1,0,1,1,1,1,0,0,1,0,0,0
4911-BANWH,2024-01-05,31,month_to_month,credit_card,fiber_optic,86.55,2697.4,0,0,0,0,1,0,1,0,0,1,1,1
7394-FKDNK,2024-01-05,9,month_to_month,electronic_check,fiber_optic,89.45,853.1,0,0,0,0,1,1,0,0,1,0,0,1
8285-ABVLB,2024-01-05,70,two_year,credit_card,none,19.85,1328.35,0,0,0,0,0,0,0,0,1,0,0,0
4644-OBGFZ,2024-01-05,55,one_year,mailed_check,none,19.5,1026.35,0,0,0,0,0,0,0,0,1,1,0,0
8410-BGQXN,2024-01-05,4,month_to_month,mailed_check,none,19.4,93.4,0,0,0,0,0,0,0,0,0,0,0,0
4091-TVOCN,2024-01-05,48,one_year,credit_card,dsl,78.75,3682.45,1,0,1,0,1,1,1,0,0,1,1,0
7157-SMCFK,2024-01-05,61,two_year,mailed_check,none,19.75,1124.2,0,0,0,0,0,0,0,0,0,1,0,0
9799-CAYJJ,2024-01-05,2,month_to_month,electronic_check,fiber_optic,69.3,153.8,0,0,0,0,0,0,0,1,1,0,1,0
3683-QKIUE,2024-01-05,6,month_to_month,bank_transfer,dsl,50.8,288.05,0,0,0,1,0,0,0,0,0,0,1,1
3538-WZPHD,2024-01-05,3,month_to_month,electronic_check,dsl,29.6,79.45,0,1,0,0,0,0,0,0,0,0,1,1
8205-OTCHB,2024-01-05,22,one_year,bank_transfer,dsl,43.75,903.6,0,1,1,0,0,1,0,0,0,0,1,1
7674-YTAFD,2024-01-05,33,one_year,bank_transfer,fiber_optic,79.95,2684.85,0,1,0,1,0,0,0,0,0,0,1,0
1571-SAVHK,2024-01-05,12,month_to_month,mailed_check,fiber_optic,99.95,1132.75,0,0,0,1,1,1,1,0,0,0,1,1
1779-PWPMG,2024-01-05,72,two_year,bank_transfer,fiber_optic,114.65,8333.95,1,1,1,1,1,1,1,1,1,0,1,0
3969-JQABI,2024-01-05,58,month_to_month,credit_card,dsl,65.25,3791.6,1,1,0,0,1,0,0,0,1,0,1,0
3313-QKNKB,2024-01-05,59,one_year,electronic_check,fiber_optic,85.55,5084.65,0,0,0,0,0,1,1,0,1,0,0,1
9086-YJYXS,2024-01-05,34,one_year,bank_transfer,dsl,77.2,2753.8,0,0,1,0,1,1,1,0,1,1,0,0
1248-DYXUB,2024-01-05,52,two_year,mailed_check,none,24.8,1229.1,0,0,0,0,0,0,1,0,1,1,0,0
0621-TWIEM,2024-01-05,10,month_to_month,electronic_check,dsl,45.55,402.6,0,0,0,0,0,0,0,0,0,0,1,1
8679-JOEVF,2024-01-05,16,month_to_month,electronic_check,dsl,59.4,1023.9,0,0,0,1,1,0,0,1,0,0,0,1
3424-NMNBO,2024-01-05,58,one_year,electronic_check,fiber_optic,108.85,6287.25,1,1,1,0,1,1,1,1,1,0,1,1
7209-JCUDS,2024-01-05,10,month_to_month,electronic_check,fiber_optic,94.9,1048.85,0,0,1,0,1,1,0,0,0,0,1,1
7952-OBOYL,2024-01-05,3,month_to_month,mailed_check,fiber_optic,89.85,244.45,0,0,1,1,1,0,0,0,0,0,1,0
7876-DNYAP,2024-01-05,69,two_year,credit_card,none,19.8,1436.95,0,0,0,0,0,0,0,0,1,1,0,0
6549-NNDYT,2024-01-05,13,month_to_month,bank_transfer,dsl,30.85,394.1,1,0,0,0,0,0,0,0,0,0,1,0
5419-KLXBN,2024-01-05,25,month_to_month,bank_transfer,fiber_optic,89.15,2257.75,0,1,1,0,1,0,0,0,1,1,1,1
5028-HTLJB,2024-01-05,1,month_to_month,mailed_check,none,20.05,20.05,0,0,0,0,0,0,0,1,0,0,0,1
1541-ETJZO,2024-01-05,1,month_to_month,mailed_check,dsl,62.05,62.05,0,0,1,1,0,0,1,0,0,0,0,1
6999-CHVCF,2024-01-05,68,two_year,bank_transfer,fiber_optic,102.1,7149.35,1,1,1,0,0,1,1,0,0,0,1,0
5167-ZFFMM,2024-01-05,1,month_to_month,credit_card,fiber_optic,90.85,90.85,0,1,0,0,0,1,1,0,0,0,1,1
6326-MTTXK,2024-01-05,8,month_to_month,electronic_check,fiber_optic,100.85,819.55,0,1,0,0,1,1,1,0,0,0,0,1
4195-NZGTA,2024-01-05,1,month_to_month,electronic_check,dsl,25.25,25.25,0,0,0,0,0,0,0,0,0,0,0,0
5619-PTMIK,2024-01-05,46,month_to_month,electronic_check,dsl,53.1,2459.8,1,0,0,0,0,0,1,0,1,0,0,0
3932-IJWDZ,2024-01-05,45,month_to_month,bank_transfer,fiber_optic,103.65,4747.85,0,0,1,1,1,1,1,0,0,0,1,0
7089-IVVAZ,2024-01-05,8,month_to_month,bank_transfer,fiber_optic,103.35,847.3,1,0,0,1,1,1,1,0,0,0,1,1
3387-VATUS,2024-01-05,5,month_to_month,bank_transfer,fiber_optic,94.85,462.8,0,0,0,0,1,1,1,0,0,0,1,1
5482-VXSXJ,2024-01-05,22,month_to_month,mailed_check,fiber_optic,93.2,2157.3,0,1,0,0,1,1,0,0,0,0,1,0
2386-OWURY,2024-01-05,58,month_to_month,electronic_check,fiber_optic,95.3,5817.7,0,0,0,1,1,1,0,0,0,0,1,0
2625-TRCZQ,2024-01-05,51,month_to_month,electronic_check,dsl,49.65,2553.35,0,1,0,0,1,1,0,0,1,0,1,0
9039-RBEEE,2024-01-05,39,month_to_month,credit_card,dsl,48.95,1880.85,1,1,0,1,1,0,0,0,0,0,1,1
6765-MBQNU,2024-01-05,26,one_year,mailed_check,none,26.0,684.05,0,0,0,0,0,0,1,0,1,0,0,0
0843-WTBXE,2024-01-05,53,month_to_month,bank_transfer,fiber_optic,85.45,4517.25,0,0,0,0,1,0,1,0,0,0,0,1
1448-PWKYE,2024-01-05,1,month_to_month,electronic_check,fiber_optic,80.0,80.0,0,0,0,0,0,1,0,0,1,1,0,1
6317-YPKDH,2024-01-05,1,month_to_month,bank_transfer,dsl,29.95,29.95,0,1,0,0,0,0,0,0,0,0,0,1
2027-CWDNU,2024-01-05,18,month_to_month,electronic_check,fiber_optic,85.6,1601.5,0,0,0,1,0,1,0,0,1,1,1,0
2068-WWXQZ,2024-01-05,46,two_year,bank_transfer,none,20.05,902.0,0,0,0,0,0,0,0,0,0,0,0,0
6110-OHIHY,2024-01-05,3,month_to_month,electronic_check,fiber_optic,79.25,267.6,0,0,0,0,1,0,0,0,0,0,0,1
3945-GFWQL,2024-01-05,12,month_to_month,electronic_check,dsl,44.55,480.6,0,0,0,0,0,0,0,0,0,1,1,1
8645-KWHJO,2024-01-05,14,month_to_month,electronic_check,dsl,55.0,771.95,0,0,1,1,1,1,0,0,0,0,1,0
2815-CPTUL,2024-01-05,5,month_to_month,mailed_check,fiber_optic,70.25,331.9,0,0,0,0,0,0,0,1,0,0,1,1
0516-OOHAR,2024-01-05,28,one_year,bank_transfer,fiber_optic,100.35,2799.0,0,1,1,0,1,1,0,0,1,1,0,0
0397-GZBBC,2024-01-05,59,month_to_month,bank_transfer,fiber_optic,93.85,5574.75,0,0,0,0,1,1,1,1,1,0,1,1
3580-REOAC,2024-01-05,10,month_to_month,credit_card,dsl,44.85,435.4,0,0,0,0,0,0,0,0,0,0,1,1
8200-KLNYW,2024-01-05,21,one_year,mailed_check,dsl,80.9,1714.95,1,0,1,1,1,1,0,0,1,0,0,0
3317-HRTNN,2024-01-05,5,month_to_month,electronic_check,dsl,45.7,198.0,0,0,0,0,1,1,0,1,0,0,0,1
9108-EQPNQ,2024-01-05,10,two_year,credit_card,none,26.1,225.55,0,0,0,0,0,0,1,0,1,1,0,0
3420-ZDBMA,2024-01-05,5,month_to_month,mailed_check,fiber_optic,71.45,371.6,0,0,0,0,0,0,0,1,0,0,1,0
0727-IWKVK,2024-01-05,9,month_to_month,electronic_check,fiber_optic,79.9,741.7,0,1,1,0,0,0,0,0,1,0,1,1
8168-UQWWF,2024-01-05,11,month_to_month,bank_transfer,fiber_optic,97.85,1105.4,0,0,1,0,1,1,1,0,0,0,1,1
8313-AFGBW,2024-01-05,47,two_year,electronic_check,dsl,73.6,3522.65,0,1,1,0,1,1,0,0,1,0,0,0
6351-SCJKT,2024-01-05,3,month_to_month,mailed_check,dsl,41.35,107.25,1,0,1,1,0,0,0,0,0,0,0,0
0231-LXVAP,2024-01-05,1,month_to_month,electronic_check,fiber_optic,75.9,75.9,0,0,0,1,0,0,0,0,0,0,1,1
8328-SKJNO,2024-01-05,23,one_year,bank_transfer,dsl,40.65,947.4,1,1,0,1,0,0,0,0,0,1,0,0
4385-GZQXV,2024-01-05,16,month_to_month,electronic_check,fiber_optic,94.45,1511.2,0,0,0,1,1,1,0,1,0,0,1,1
9513-DXHDA,2024-01-05,27,one_year,electronic_check,dsl,81.7,2212.55,1,0,1,1,1,1,0,0,0,0,0,0
7225-IILWY,2024-01-05,68,two_year,mailed_check,none,25.75,1686.15,0,0,0,0,0,0,1,0,1,1,0,0
2969-QWUBZ,2024-01-05,2,month_to_month,electronic_check,dsl,51.4,96.8,0,1,0,0,1,1,0,0,0,0,0,0
2739-CCZMB,2024-01-05,5,month_to_month,credit_card,none,20.35,122.0,0,0,0,0,0,0,0,0,0,1,0,0
9943-VSZUV,2024-01-05,67,month_to_month,mailed_check,fiber_optic,75.7,5060.85,0,0,0,0,0,0,1,1,0,0,1,0
4549-ZDQYY,2024-01-05,52,one_year,credit_card,dsl,57.95,3042.25,1,0,1,1,0,0,0,0,0,0,0,0
9885-AIBVB,2024-01-05,29,month_to_month,electronic_check,fiber_optic,85.8,2440.25,0,1,1,0,0,0,1,0,1,0,1,0
2262-SLNVK,2024-01-05,1,month_to_month,electronic_check,fiber_optic,70.1,70.1,0,0,0,0,0,0,0,0,0,0,0,0
9408-SSNVZ,2024-01-05,4,month_to_month,electronic_check,fiber_optic,70.15,268.35,0,0,0,0,0,0,0,0,0,0,1,1
0383-CLDDA,2024-01-05,69,two_year,credit_card,dsl,85.35,5897.4,1,0,1,1,1,1,1,0,0,0,1,0
6537-QLGEX,2024-01-05,16,month_to_month,electronic_check,dsl,38.9,664.4,1,0,0,0,1,0,0,0,0,0,1,0
2371-JQHZZ,2024-01-05,24,month_to_month,electronic_check,fiber_optic,93.0,2248.05,0,0,0,0,1,1,1,0,1,0,1,0
9919-YLNNG,2024-01-05,42,month_to_month,bank_transfer,fiber_optic,103.8,4327.5,0,1,1,1,1,1,0,0,0,0,1,0
5073-WXOYN,2024-01-05,60,month_to_month,electronic_check,dsl,50.8,3027.4,0,1,0,0,1,1,0,0,0,0,1,1
2754-VDLTR,2024-01-05,10,month_to_month,electronic_check,fiber_optic,95.2,930.4,0,0,0,0,1,1,1,0,0,1,0,1
5778-BVOFB,2024-01-05,9,month_to_month,bank_transfer,dsl,59.5,530.05,0,0,0,1,1,0,0,0,0,0,1,0
6614-VBEGU,2024-01-05,24,month_to_month,bank_transfer,dsl,69.45,1614.05,0,1,0,0,1,1,0,0,1,0,1,0
7542-CYDDM,2024-01-05,18,month_to_month,mailed_check,none,20.05,358.5,0,0,0,0,0,0,0,0,0,0,0,0
1352-HNSAW,2024-01-05,72,two_year,bank_transfer,fiber_optic,115.6,8220.4,1,1,1,1,1,1,1,0,1,1,1,0
0744-GKNGE,2024-01-05,64,month_to_month,bank_transfer,fiber_optic,86.8,5327.25,1,0,0,1,0,0,1,0,1,1,1,0
9101-NTIXF,2024-01-05,2,month_to_month,mailed_check,none,19.4,50.6,0,0,0,0,0,0,0,0,0,0,0,0
6258-PVZWJ,2024-01-05,68,two_year,credit_card,dsl,90.8,6302.85,1,1,1,1,1,1,1,0,1,0,1,0
7181-BQYBV,2024-01-05,1,month_to_month,electronic_check,fiber_optic,102.45,102.45,1,0,1,0,1,1,1,0,1,1,1,1
1074-WVEVG,2024-01-05,59,one_year,mailed_check,none,20.35,1267.0,0,0,0,0,0,0,0,0,1,0,0,0
1357-BIJKI,2024-01-05,50,one_year,electronic_check,fiber_optic,98.25,4858.7,0,1,0,0,1,1,1,0,1,0,1,0
7602-MVRMB,2024-01-05,72,two_year,bank_transfer,fiber_optic,110.45,8058.85,1,0,1,1,1,1,1,0,1,1,1,0
2972-YDYUW,2024-01-05,57,one_year,electronic_check,fiber_optic,94.7,5468.95,0,1,0,1,0,1,1,0,0,0,0,0
1763-KUAAW,2024-01-05,18,one_year,bank_transfer,none,20.35,369.6,0,0,0,0,0,0,0,1,0,0,0,0
8894-JVDCV,2024-01-05,62,one_year,credit_card,fiber_optic,115.05,7133.45,1,1,1,1,1,1,1,0,0,0,1,0
5474-LAMUQ,2024-01-05,24,one_year,mailed_check,none,20.1,533.9,0,0,0,0,0,0,0,0,1,0,0,0
0117-LFRMW,2024-01-05,37,month_to_month,bank_transfer,dsl,40.2,1448.8,1,1,1,0,0,0,0,0,1,1,0,1
4439-JMPMT,2024-01-05,5,month_to_month,electronic_check,fiber_optic,85.75,470.95,0,0,0,1,1,0,0,0,1,1,1,1
9576-ANLXO,2024-01-05,3,month_to_month,bank_transfer,fiber_optic,69.55,222.3,0,0,0,0,0,0,0,0,0,0,1,1
3014-WJKSM,2024-01-05,29,month_to_month,credit_card,fiber_optic,75.3,2263.4,0,0,1,0,0,0,0,0,1,0,1,0
4926-UMJZD,2024-01-05,31,month_to_month,mailed_check,dsl,49.2,1498.55,0,0,0,1,0,0,0,0,1,0,1,0
6527-PZFPV,2024-01-05,24,one_year,credit_card,none,20.8,469.65,0,0,0,0,0,0,0,0,1,1,1,0
7401-RUBNK,2024-01-05,18,month_to_month,electronic_check,fiber_optic,74.8,1438.05,1,0,0,0,0,0,0,0,1,0,0,0
4558-FANTW,2024-01-05,17,month_to_month,electronic_check,fiber_optic,91.85,1574.45,1,0,0,1,1,0,0,0,1,1,0,1
8990-YOZLV,2024-01-05,69,two_year,mailed_check,dsl,66.9,4577.9,1,1,0,1,0,0,1,0,0,0,1,0
7560-QRBXH,2024-01-05,48,one_year,mailed_check,none,19.95,936.7,0,0,0,0,0,0,0,0,0,1,0,0
0040-HALCW,2024-01-05,54,two_year,credit_card,none,20.4,1090.6,0,0,0,0,0,0,0,0,1,1,0,0
2971-SGAFL,2024-01-05,13,month_to_month,electronic_check,dsl,78.75,995.35,1,0,1,0,1,1,1,0,0,0,1,0
1845-CSBRZ,2024-01-05,22,month_to_month,bank_transfer,fiber_optic,85.35,1961.6,0,0,0,0,1,0,1,1,1,1,0,0
4819-HJPIW,2024-01-05,18,month_to_month,mailed_check,dsl,25.15,476.8,0,0,0,0,0,0,0,0,0,0,0,0
0577-WHMEV,2024-01-05,16,month_to_month,electronic_check,fiber_optic,90.7,1374.9,1,1,1,0,0,0,1,0,1,0,0,0
7563-BIUPC,2024-01-05,5,month_to_month,electronic_check,fiber_optic,80.6,415.55,0,0,0,0,1,0,0,0,0,0,1,1
9504-YAZWB,2024-01-05,53,two_year,mailed_check,none,20.25,1048.45,0,0,0,0,0,0,0,0,0,0,0,0
6896-SRVYQ,2024-01-05,44,month_to_month,electronic_check,fiber_optic,73.85,3122.4,0,0,1,0,0,0,0,1,0,0,0,0
8761-NSOBC,2024-01-05,44,month_to_month,electronic_check,fiber_optic,100.55,4398.15,0,1,0,1,1,1,0,0,0,0,0,1
4701-LKOZD,2024-01-05,70,two_year,credit_card,dsl,89.75,6367.2,1,1,1,1,1,1,1,0,0,0,0,0
4587-VVTOX,2024-01-05,6,month_to_month,electronic_check,fiber_optic,105.3,545.2,0,1,1,0,1,1,1,0,1,0,1,1
0983-TATYJ,2024-01-05,33,one_year,mailed_check,dsl,51.45,1758.9,0,0,0,1,0,0,0,0,1,0,1,0
8084-OIVBS,2024-01-05,11,one_year,mailed_check,none,20.0,211.95,0,0,0,0,0,0,0,0,0,0,0,0
0402-OAMEN,2024-01-05,72,two_year,bank_transfer,none,24.45,1709.1,0,0,0,0,0,0,1,0,1,1,0,0
7363-QTBIW,2024-01-05,9,month_to_month,electronic_check,fiber_optic,79.75,769.1,0,0,0,0,0,1,0,0,1,0,1,0
0230-UBYPQ,2024-01-05,63,one_year,bank_transfer,dsl,36.1,2298.9,1,0,0,1,0,0,0,1,1,0,0,0
5808-TOTXO,2024-01-05,3,one_year,credit_card,none,20.55,57.4,0,0,0,0,0,0,0,0,0,1,1,0
3186-AJIEK,2024-01-05,66,two_year,bank_transfer,fiber_optic,105.65,6844.5,1,0,1,1,1,1,0,0,0,0,1,0
8404-VIOMB,2024-01-05,66,two_year,bank_transfer,dsl,62.5,4136.4,1,1,1,1,1,1,0,0,0,0,1,0
8040-MNRTF,2024-01-05,1,month_to_month,mailed_check,fiber_optic,71.1,71.1,0,0,0,0,0,0,0,0,0,0,0,0
8294-UIMBA,2024-01-05,30,one_year,bank_transfer,fiber_optic,94.4,2638.1,0,0,0,1,1,1,0,0,0,0,1,0
9506-UXUSK,2024-01-05,13,month_to_month,electronic_check,fiber_optic,70.15,931.75,0,0,0,0,0,0,0,0,0,0,1,0
9488-FVZCC,2024-01-05,72,two_year,bank_transfer,dsl,79.5,5661.7,1,1,1,1,0,1,1,0,1,1,1,0
