customer_id,snapshot_date,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,senior_citizen,has_partner,has_dependents,paperless_billing,churn
1891-UAWWU,2024-01-02,20,month_to_month,electronic_check,fiber_optic,90.8,1951.0,0,0,1,0,1,0,1,1,1,0,0,1
6963-KQYQB,2024-01-02,70,two_year,mailed_check,none,24.05,1764.75,0,0,0,0,0,0,1,0,1,1,0,0
2521-NPUZR,2024-01-02,70,two_year,credit_card,fiber_optic,101.0,7085.5,1,1,1,1,0,1,0,0,1,0,0,0
8242-SOQUO,2024-01-02,5,month_to_month,electronic_check,fiber_optic,84.7,392.5,0,1,0,0,1,0,0,1,0,0,1,0
9823-EALYC,2024-01-02,72,two_year,bank_transfer,dsl,80.85,5727.45,1,1,1,1,1,0,1,0,1,1,1,0
2314-TNDJQ,2024-01-02,72,two_year,credit_card,dsl,55.65,3880.05,1,1,1,1,0,1,0,0,1,1,0,0
9714-EDSUC,2024-01-02,4,month_to_month,mailed_check,fiber_optic,94.9,360.55,1,1,0,1,0,1,0,0,0,0,1,0
1383-EZRWL,2024-01-02,7,month_to_month,mailed_check,none,20.05,164.85,0,0,0,0,0,0,0,0,0,0,0,1
6617-WLBQC,2024-01-02,23,one_year,credit_card,fiber_optic,81.85,1810.85,1,0,0,0,0,0,1,0,1,1,0,0
6652-YFFJO,2024-01-02,11,month_to_month,electronic_check,dsl,64.9,716.1,0,0,0,0,1,1,0,0,0,0,1,0
1401-FTHFQ,2024-01-02,23,one_year,credit_card,none,20.0,445.3,0,0,0,0,0,0,0,0,1,1,1,0
1803-BGNBD,2024-01-02,12,month_to_month,electronic_check,dsl,54.3,654.5,0,1,0,1,0,0,0,0,0,0,1,0
1470-PSXNM,2024-01-02,49,one_year,electronic_check,fiber_optic,93.65,4520.15,0,1,1,0,1,0,1,0,1,1,1,0
9185-TQCVP,2024-01-02,14,month_to_month,electronic_check,fiber_optic,85.15,1139.2,0,0,0,0,0,1,1,0,1,0,1,1
6481-LXPWL,2024-01-02,56,one_year,credit_card,dsl,36.1,1971.5,0,1,1,0,0,0,0,0,1,1,1,0
5066-GFJMM,2024-01-02,3,month_to_month,mailed_check,none,19.9,45.75,0,0,0,0,0,0,0,0,1,0,1,0
7519-JTWQH,2024-01-02,69,two_year,bank_transfer,fiber_optic,110.5,7455.45,0,1,1,1,1,1,1,0,0,0,1,0
9957-YODKZ,2024-01-02,6,month_to_month,electronic_check,fiber_optic,80.8,457.1,0,0,1,0,0,0,1,1,1,0,1,0
8430-TWCBX,2024-01-02,49,one_year,credit_card,none,20.7,1032.05,0,0,0,0,0,0,0,0,1,0,0,0
5955-ERIHD,2024-01-02,18,month_to_month,electronic_check,fiber_optic,94.7,1687.95,0,0,0,0,1,1,1,0,1,0,1,1
5186-SAMNZ,2024-01-02,1,month_to_month,bank_transfer,fiber_optic,69.5,69.5,0,0,0,0,0,0,0,1,0,0,1,1
5759-RCVCB,2024-01-02,3,month_to_month,credit_card,dsl,35.2,108.95,0,0,0,0,1,0,0,0,0,0,0,1
0220-EBGCE,2024-01-02,2,month_to_month,electronic_check,fiber_optic,85.85,167.3,0,0,1,0,0,1,0,0,0,0,1,1
7427-AUFPY,2024-01-02,54,two_year,credit_card,none,19.65,1008.7,0,0,0,0,0,0,0,0,0,0,0,0
3221-CJMSG,2024-01-02,24,month_to_month,credit_card,dsl,51.1,1269.6,0,0,0,1,0,0,0,0,0,0,1,0
4194-FJARJ,2024-01-02,54,two_year,bank_transfer,dsl,60.0,3273.95,1,0,0,1,0,0,1,0,1,1,0,0
8138-EALND,2024-01-02,15,month_to_month,mailed_check,none,19.75,311.6,0,0,0,0,0,0,0,0,0,0,0,0
8345-MVDYC,2024-01-02,45,two_year,bank_transfer,dsl,81.65,3618.7,1,0,1,1,1,1,0,0,0,0,0,0
6119-SPUDB,2024-01-02,46,two_year,mailed_check,dsl,38.25,1755.35,1,0,1,1,0,0,0,0,0,0,0,0
1202-KKGFU,2024-01-02,12,month_to_month,bank_transfer,dsl,54.2,690.5,1,0,0,1,0,0,0,0,1,0,0,0
6556-DBKZF,2024-01-02,71,two_year,electronic_check,fiber_optic,76.05,5436.45,0,0,1,0,0,0,0,0,1,1,0,0
6339-DKLMK,2024-01-02,13,month_to_month,electronic_check,dsl,31.65,389.95,0,1,0,0,0,0,0,0,0,0,1,0
1977-STDKI,2024-01-02,1,month_to_month,electronic_check,fiber_optic,73.0,73.0,0,1,0,0,0,0,0,1,0,0,1,1
4001-TSBTV,2024-01-02,58,month_to_month,electronic_check,fiber_optic,91.55,5511.65,0,1,1,0,1,0,0,0,1,1,1,0
7912-SYRQT,2024-01-02,7,month_to_month,bank_transfer,fiber_optic,75.1,552.95,0,0,0,0,0,0,1,0,0,0,1,1
4779-ZGICK,2024-01-02,48,two_year,mailed_check,none,23.55,1173.35,0,0,0,0,0,0,1,0,1,1,0,0
0670-ANMUU,2024-01-02,71,one_year,credit_card,fiber_optic,97.65,6687.85,1,0,0,1,0,1,1,0,0,0,0,0
8735-NBLWT,2024-01-02,9,month_to_month,mailed_check,none,20.4,184.1,0,0,0,0,0,0,0,0,0,1,0,0
8930-XOTDP,2024-01-02,18,month_to_month,mailed_check,dsl,55.95,1082.8,0,0,0,0,1,0,0,0,1,1,0,0
6380-ARCEH,2024-01-02,1,month_to_month,mailed_check,none,20.2,20.2,0,0,0,0,0,0,0,0,0,0,0,0
1167-OYZJF,2024-01-02,67,two_year,bank_transfer,none,20.05,1263.05,0,0,0,0,0,0,0,1,1,0,1,0
1628-BIZYP,2024-01-02,1,month_to_month,electronic_check,fiber_optic,85.0,85.0,0,1,0,0,0,1,0,0,0,0,1,0
6284-KMNUF,2024-01-02,56,one_year,electronic_check,fiber_optic,98.0,5270.6,1,0,0,0,1,1,1,0,1,0,1,0
4676-WLUHT,2024-01-02,54,two_year,bank_transfer,dsl,46.2,2431.95,1,1,0,0,0,1,0,0,0,0,0,0
2138-VFAPZ,2024-01-02,14,two_year,mailed_check,none,19.7,263.65,0,0,0,0,0,0,0,0,1,1,1,0
8648-PFRMP,2024-01-02,14,month_to_month,electronic_check,dsl,46.35,672.7,0,0,0,0,1,1,0,1,0,0,1,0
8097-VBQTZ,2024-01-02,54,month_to_month,mailed_check,dsl,69.9,3883.3,1,1,0,1,1,0,0,0,0,0,1,0
6087-YPWHO,2024-01-02,72,two_year,mailed_check,dsl,68.15,4808.7,1,1,1,1,0,0,1,0,1,0,0,0
8109-YUOHE,2024-01-02,17,one_year,mailed_check,dsl,56.1,946.95,1,1,0,0,0,0,0,0,0,0,0,0
3807-XHCJH,2024-01-02,1,month_to_month,electronic_check,none,20.0,20.0,0,0,0,0,0,0,0,0,1,1,0,0
0524-IAVZO,2024-01-02,30,month_to_month,electronic_check,fiber_optic,85.0,2624.25,0,0,0,0,0,1,1,0,1,0,1,1
8957-THMOA,2024-01-02,50,two_year,credit_card,none,20.15,970.85,0,0,0,0,0,0,0,0,0,1,0,0
7521-YXVZY,2024-01-02,3,month_to_month,mailed_check,none,19.95,58.3,0,0,0,0,0,0,0,0,0,1,0,0
7077-XJMET,2024-01-02,12,month_to_month,electronic_check,dsl,74.15,741.4,0,0,1,1,1,1,0,0,1,0,1,0
9625-QSTYE,2024-01-02,13,month_to_month,electronic_check,fiber_optic,81.15,952.3,0,1,1,0,0,0,0,0,0,0,1,1
7924-GJZFI,2024-01-02,25,month_to_month,electronic_check,fiber_optic,69.3,1813.1,0,0,0,0,0,0,0,1,1,0,1,0
2034-GDRCN,2024-01-02,2,month_to_month,electronic_check,fiber_optic,90.4,168.2,0,0,0,0,1,1,0,0,0,0,1,1
4186-ZBUEW,2024-01-02,36,one_year,mailed_check,dsl,70.7,2511.95,0,1,0,1,0,1,1,0,0,0,1,0
4026-SKKHW,2024-01-02,3,month_to_month,mailed_check,dsl,50.25,152.3,0,0,0,1,0,0,0,0,0,0,1,0
8548-AWOFC,2024-01-02,66,month_to_month,electronic_check,dsl,63.85,4264.6,0,0,0,1,0,1,1,0,1,0,0,0
0680-DFNNY,2024-01-02,15,month_to_month,electronic_check,fiber_optic,101.1,1504.05,0,0,1,0,1,1,1,0,1,0,1,1
7501-IWUNG,2024-01-02,61,two_year,bank_transfer,dsl,73.8,4616.05,0,0,1,1,1,1,0,0,1,1,1,0
7176-WRTNX,2024-01-02,70,two_year,bank_transfer,fiber_optic,114.95,7711.25,1,1,1,1,1,1,1,0,0,0,1,0
8450-UYIBU,2024-01-02,35,month_to_month,electronic_check,dsl,39.85,1434.6,0,0,1,0,1,0,0,1,0,0,1,0
1794-HBQTJ,2024-01-02,1,month_to_month,credit_card,dsl,48.6,48.6,1,0,0,0,0,0,0,0,0,0,1,1
1862-QRWPE,2024-01-02,48,two_year,bank_transfer,none,20.65,1057.0,0,0,0,0,0,0,0,0,1,1,0,0
2996-XAUVF,2024-01-02,70,two_year,mailed_check,dsl,40.05,2799.75,0,0,0,1,0,1,0,0,0,0,1,0
7145-FEJWU,2024-01-02,12,month_to_month,electronic_check,fiber_optic,105.3,1275.65,0,1,1,0,1,1,1,0,0,1,1,0
6710-HSJRD,2024-01-02,61,month_to_month,electronic_check,fiber_optic,114.1,7132.15,0,1,1,1,1,1,1,0,1,0,1,0
7530-HDYDS,2024-01-02,38,month_to_month,credit_card,fiber_optic,84.25,3264.5,0,1,1,1,0,0,0,0,0,0,1,1
8042-JVNFH,2024-01-02,1,month_to_month,mailed_check,fiber_optic,71.35,71.35,0,0,0,0,0,0,0,0,0,0,1,1
5127-BZENZ,2024-01-02,56,one_year,bank_transfer,dsl,65.2,3512.15,1,0,0,0,1,0,1,0,1,1,0,0
0876-WDUUZ,2024-01-02,5,month_to_month,credit_card,fiber_optic,85.4,425.9,0,0,0,1,0,1,0,0,0,0,1,1
0356-ERHVT,2024-01-02,11,month_to_month,bank_transfer,dsl,45.9,521.9,0,0,0,0,0,0,0,0,1,0,1,0
9912-OMZDS,2024-01-02,59,one_year,electronic_check,fiber_optic,106.15,6256.2,0,1,1,0,1,1,1,0,1,1,1,0
2275-RBYQS,2024-01-02,1,month_to_month,mailed_check,dsl,45.4,45.4,0,0,0,0,0,0,0,0,0,0,1,0
0917-EZOLA,2024-01-02,72,two_year,bank_transfer,fiber_optic,104.15,7689.95,0,1,1,0,1,1,1,1,1,0,1,1
2749-CTKAJ,2024-01-02,22,one_year,mailed_check,none,20.15,419.9,0,0,0,0,0,0,0,0,1,1,0,0
5160-UXJED,2024-01-02,17,one_year,mailed_check,dsl,44.6,681.4,0,0,0,0,0,0,0,0,0,1,0,0
7244-QWYHG,2024-01-02,50,one_year,bank_transfer,dsl,44.45,2188.45,1,0,0,1,1,0,0,0,1,0,1,0
4226-KKDON,2024-01-02,8,month_to_month,electronic_check,dsl,66.65,520.95,0,1,0,1,1,0,0,0,0,0,1,0
7018-FPXHH,2024-01-02,56,two_year,bank_transfer,dsl,59.8,3457.45,1,1,1,0,0,0,0,0,1,1,1,0
9897-KXHCM,2024-01-02,3,month_to_month,electronic_check,fiber_optic,80.3,250.05,0,0,0,0,0,1,0,0,1,1,1,1
1222-KJNZD,2024-01-02,40,month_to_month,bank_transfer,none,20.4,745.3,0,0,0,0,0,0,0,0,1,1,1,0
2452-KDRRH,2024-01-02,67,month_to_month,credit_card,fiber_optic,101.4,6841.05,0,0,1,0,1,1,1,1,0,0,1,0
6892-EZDTG,2024-01-02,4,month_to_month,electronic_check,fiber_optic,91.65,365.4,0,1,0,0,1,0,1,0,1,0,1,1
6980-CDGFC,2024-01-02,67,one_year,bank_transfer,none,20.85,1327.4,0,0,0,0,0,0,0,0,1,0,1,0
5071-FBJFS,2024-01-02,4,month_to_month,electronic_check,dsl,50.3,217.1,1,0,0,0,0,0,0,0,1,1,0,0
4018-PPNDW,2024-01-02,61,two_year,mailed_check,none,24.1,1551.6,0,0,0,0,0,0,1,0,1,1,1,0
9066-QRSDU,2024-01-02,69,one_year,electronic_check,none,26.3,1763.55,0,0,0,0,0,0,1,0,1,0,1,0
0318-ZOPWS,2024-01-02,49,two_year,bank_transfer,none,20.15,973.35,0,0,0,0,0,0,0,0,1,0,1,0
0419-YAAPX,2024-01-02,49,month_to_month,credit_card,fiber_optic,85.3,4297.95,0,1,0,0,1,0,0,0,1,0,1,0
9786-IJYDL,2024-01-02,35,two_year,mailed_check,fiber_optic,113.2,3914.05,1,1,1,1,1,1,1,0,0,0,1,0
4195-PNGZS,2024-01-02,69,two_year,bank_transfer,none,24.45,1718.2,0,0,0,0,0,0,1,0,1,1,0,0
9372-TXXPS,2024-01-02,60,two_year,bank_transfer,dsl,59.85,3483.45,1,1,0,1,0,0,0,0,1,0,0,0
7734-DBOAI,2024-01-02,1,month_to_month,electronic_check,dsl,40.1,40.1,0,0,0,1,1,0,0,0,1,1,0,1
2858-MOFSQ,2024-01-02,17,one_year,mailed_check,dsl,55.85,937.5,0,0,1,0,0,0,1,0,0,1,1,1
8180-AKMJV,2024-01-02,1,month_to_month,credit_card,dsl,44.55,44.55,0,0,0,0,0,0,0,0,0,0,1,0
2690-DVRVK,2024-01-02,5,one_year,electronic_check,none,20.55,99.45,0,0,0,0,0,0,0,0,1,1,0,0
1790-NESIO,2024-01-02,13,two_year,mailed_check,none,20.4,261.3,0,0,0,0,0,0,0,0,0,0,1,0
8083-YTZES,2024-01-02,4,month_to_month,electronic_check,fiber_optic,74.35,265.35,0,0,0,0,0,0,1,0,0,0,1,1
0661-KBKPA,2024-01-02,53,one_year,mailed_check,dsl,78.75,3942.45,0,0,1,1,1,1,1,0,1,1,1,0
4139-DETXS,2024-01-02,72,two_year,bank_transfer,dsl,64.45,4528.0,1,1,1,1,1,1,0,0,1,1,0,0
1395-WSWXR,2024-01-02,24,two_year,mailed_check,none,20.75,487.05,0,0,0,0,0,0,0,0,0,0,0,0
9546-KDTRB,2024-01-02,19,month_to_month,bank_transfer,none,24.7,465.85,0,0,0,0,0,0,1,0,0,0,0,0
4291-HPAXL,2024-01-02,1,month_to_month,mailed_check,none,19.85,19.85,0,0,0,0,0,0,0,0,0,1,0,0
6198-ZFIOJ,2024-01-02,5,month_to_month,electronic_check,fiber_optic,75.6,402.5,0,0,0,0,0,0,1,0,0,0,0,0
7472-EQOAV,2024-01-02,71,one_year,bank_transfer,fiber_optic,86.7,6179.35,1,1,1,0,0,0,0,1,1,1,1,0
5997-OPVFA,2024-01-02,72,two_year,bank_transfer,dsl,89.05,6254.45,1,1,1,1,1,1,1,0,1,0,1,0
