customer_id,snapshot_date,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,senior_citizen,has_partner,has_dependents,paperless_billing,churn
9142-KZXOP,2024-01-07,44,month_to_month,credit_card,fiber_optic,68.85,2958.95,0,0,0,0,0,0,0,0,0,0,0,0
5980-BDHPY,2024-01-07,72,two_year,bank_transfer,dsl,87.1,6230.1,1,1,1,1,1,1,1,0,1,0,1,0
4418-LZMSV,2024-01-07,13,month_to_month,bank_transfer,dsl,61.8,750.1,0,1,1,1,0,0,0,0,1,1,0,0
8123-QBNAZ,2024-01-07,36,month_to_month,credit_card,fiber_optic,104.5,3684.95,1,0,1,0,1,1,1,0,1,1,1,0
5743-KHMNA,2024-01-07,71,two_year,bank_transfer,none,25.55,1898.1,0,0,0,0,0,0,1,0,0,0,0,0
0781-LKXBR,2024-01-07,9,month_to_month,electronic_check,fiber_optic,100.5,918.6,0,0,1,0,1,1,1,1,0,0,1,1
9931-KGHOA,2024-01-07,46,month_to_month,bank_transfer,dsl,55.0,2473.95,1,0,0,0,0,0,1,0,1,0,0,0
7124-UGSUR,2024-01-07,61,one_year,credit_card,fiber_optic,104.4,6405.0,0,1,1,0,1,1,1,1,1,0,1,1
5329-KRDTM,2024-01-07,72,two_year,credit_card,dsl,77.35,5396.25,0,1,1,1,1,0,1,1,1,0,0,0
1024-VRZHF,2024-01-07,11,month_to_month,electronic_check,fiber_optic,74.95,825.7,0,0,0,0,0,0,1,0,1,0,1,1
4482-EWFMI,2024-01-07,2,month_to_month,electronic_check,fiber_optic,69.7,135.2,0,0,0,0,0,0,0,0,0,0,1,0
0366-NQSHS,2024-01-07,2,month_to_month,mailed_check,none,19.35,46.35,0,0,0,0,0,0,0,0,0,0,0,0
8752-STIVR,2024-01-07,4,month_to_month,electronic_check,fiber_optic,79.0,303.15,0,0,0,0,1,0,0,0,0,0,1,1
8878-HMWBV,2024-01-07,3,month_to_month,electronic_check,dsl,49.15,169.05,0,0,1,0,0,0,0,0,0,0,1,1
3050-GBUSH,2024-01-07,3,month_to_month,credit_card,dsl,34.8,113.95,0,0,0,0,1,0,0,0,0,0,1,0
6718-BDGHG,2024-01-07,43,one_year,bank_transfer,dsl,64.85,2908.2,0,0,0,1,1,0,1,0,1,0,1,0
1830-IPXVJ,2024-01-07,61,two_year,credit_card,none,19.75,1311.6,0,0,0,0,0,0,0,0,1,1,0,0
7481-ATQQS,2024-01-07,49,month_to_month,credit_card,fiber_optic,90.85,4515.85,0,0,1,0,0,1,1,1,0,0,1,1
5203-XEHAX,2024-01-07,34,one_year,electronic_check,dsl,64.35,2053.05,1,1,0,0,0,1,0,0,0,0,0,0
2740-TVLFN,2024-01-07,1,month_to_month,electronic_check,dsl,50.15,50.15,0,0,0,0,0,0,1,0,0,0,1,0
7054-LGEQW,2024-01-07,1,month_to_month,mailed_check,dsl,45.95,45.95,0,0,0,0,0,0,0,0,0,0,0,1
3166-PNEOF,2024-01-07,61,two_year,credit_card,dsl,86.45,5175.3,1,0,1,1,1,1,1,0,0,0,0,0
4585-HETAI,2024-01-07,4,month_to_month,electronic_check,fiber_optic,73.75,325.45,0,0,1,0,0,0,0,0,1,1,1,1
0872-CASZJ,2024-01-07,59,one_year,mailed_check,dsl,69.1,4096.9,1,0,0,1,0,1,1,0,1,0,1,0
7396-VJUZB,2024-01-07,4,month_to_month,mailed_check,dsl,45.25,155.35,0,0,0,0,0,0,0,0,1,1,0,0
7644-OMVMY,2024-01-07,0,two_year,mailed_check,none,19.85,0.0,0,0,0,0,0,0,0,0,1,1,0,0
5847-MXBEO,2024-01-07,22,one_year,mailed_check,none,20.3,475.1,0,0,0,0,0,0,0,0,0,0,0,0
8398-TBIYD,2024-01-07,72,two_year,bank_transfer,fiber_optic,84.7,6185.15,1,0,0,1,0,0,1,0,0,0,1,0
2533-TIBIX,2024-01-07,15,month_to_month,bank_transfer,dsl,30.2,469.65,1,0,0,0,0,0,0,0,1,1,1,0
0761-AETCS,2024-01-07,1,month_to_month,electronic_check,none,19.3,19.3,0,0,0,0,0,0,0,0,0,0,0,1
1447-PJGGA,2024-01-07,57,two_year,electronic_check,fiber_optic,95.25,5464.65,0,0,1,0,1,1,0,0,0,0,1,1
6986-IJDHX,2024-01-07,39,month_to_month,mailed_check,fiber_optic,86.3,3266.0,0,1,0,0,1,0,0,0,1,1,1,1
6806-YDEUL,2024-01-07,6,month_to_month,bank_transfer,none,19.5,106.8,0,0,0,0,0,0,0,1,0,0,0,0
3688-FTHLT,2024-01-07,16,month_to_month,bank_transfer,dsl,63.05,1067.05,0,0,0,0,0,1,1,0,0,0,1,0
5202-IVJNU,2024-01-07,39,month_to_month,credit_card,dsl,30.1,1131.3,0,0,1,0,0,0,0,0,0,1,0,1
0754-EEBDC,2024-01-07,4,two_year,mailed_check,none,19.9,76.65,0,0,0,0,0,0,0,0,1,1,0,0
9572-MTILT,2024-01-07,59,month_to_month,electronic_check,fiber_optic,106.75,6252.9,1,1,1,1,1,0,1,0,1,0,1,1
0197-PNKNK,2024-01-07,69,one_year,bank_transfer,fiber_optic,84.45,5848.6,1,0,1,0,0,0,1,0,1,1,0,0
7217-JYHOQ,2024-01-07,24,month_to_month,credit_card,dsl,70.3,1706.45,1,1,0,1,0,1,0,0,1,1,1,0
2030-BTZRO,2024-01-07,6,two_year,credit_card,none,20.4,107.6,0,0,0,0,0,0,0,0,1,1,1,0
8087-LGYHQ,2024-01-07,9,month_to_month,electronic_check,fiber_optic,94.05,811.65,0,0,1,0,1,1,0,0,0,0,1,0
7337-CINUD,2024-01-07,8,two_year,bank_transfer,none,19.5,159.35,0,0,0,0,0,0,0,0,1,1,0,0
1577-HKTFG,2024-01-07,30,month_to_month,bank_transfer,none,19.65,655.85,0,0,0,0,0,0,0,0,1,0,0,1
8184-WMOFI,2024-01-07,62,one_year,credit_card,dsl,71.4,4487.3,1,0,1,1,0,1,0,0,1,1,0,0
1293-HHSHJ,2024-01-07,35,one_year,mailed_check,none,21.1,741.0,0,0,0,0,0,0,0,0,0,0,0,0
6051-PTVNS,2024-01-07,55,one_year,credit_card,none,19.15,998.1,0,0,0,0,0,0,0,0,1,1,0,0
3995-WFCSM,2024-01-07,2,month_to_month,electronic_check,dsl,60.85,111.4,0,0,1,0,0,1,0,0,0,0,0,0
9253-QXKBE,2024-01-07,29,month_to_month,electronic_check,fiber_optic,94.45,2653.65,0,0,0,0,1,1,1,1,1,0,1,1
2080-GKCWQ,2024-01-07,2,month_to_month,electronic_check,fiber_optic,74.95,151.75,0,1,0,0,0,0,0,0,0,0,0,0
2519-ERQOJ,2024-01-07,33,month_to_month,electronic_check,dsl,54.6,1803.7,0,0,1,1,1,1,0,1,0,0,1,0
3074-GQWYX,2024-01-07,5,month_to_month,bank_transfer,fiber_optic,75.9,357.75,0,0,0,0,0,0,1,0,0,0,1,1
7660-HDPJV,2024-01-07,1,month_to_month,electronic_check,fiber_optic,69.2,69.2,0,0,0,0,0,0,0,0,0,0,1,1
4389-UEFCZ,2024-01-07,72,two_year,electronic_check,fiber_optic,105.5,7544.0,1,0,1,0,1,1,1,0,1,0,1,0
2856-NNASM,2024-01-07,43,month_to_month,mailed_check,fiber_optic,89.55,3856.75,0,0,0,0,1,1,0,1,0,0,1,1
8065-YKXKD,2024-01-07,10,month_to_month,electronic_check,fiber_optic,74.75,799.65,0,0,0,0,0,0,1,0,0,0,1,1
8207-VVMYB,2024-01-07,70,two_year,bank_transfer,none,26.0,2006.95,0,0,0,0,0,0,1,0,1,0,1,0
6365-MTGZX,2024-01-07,24,month_to_month,electronic_check,fiber_optic,96.0,2122.45,0,0,0,1,1,1,0,0,0,0,1,1
9391-TTOYH,2024-01-07,23,month_to_month,mailed_check,none,19.5,470.2,0,0,0,0,0,0,0,0,0,0,1,0
6682-VCIXC,2024-01-07,43,one_year,bank_transfer,dsl,51.25,2151.6,1,1,0,1,1,0,0,0,1,1,1,0
6121-VZNQB,2024-01-07,1,month_to_month,mailed_check,none,19.1,19.1,0,0,0,0,0,0,0,0,0,0,1,1
2359-KMGLI,2024-01-07,24,month_to_month,electronic_check,fiber_optic,80.25,1861.5,0,1,0,0,0,0,1,0,0,0,1,1
8433-WPJTV,2024-01-07,65,one_year,bank_transfer,fiber_optic,103.9,6767.1,0,0,1,1,1,1,1,1,1,1,1,0
1061-PNTHC,2024-01-07,56,month_to_month,mailed_check,fiber_optic,109.6,5953.0,1,0,1,1,1,1,1,0,1,1,1,0
8580-AECUZ,2024-01-07,1,month_to_month,electronic_check,fiber_optic,79.1,79.1,0,0,0,0,1,0,0,1,0,0,1,1
1104-TNLZA,2024-01-07,28,month_to_month,electronic_check,fiber_optic,105.8,2998.0,0,1,0,1,1,1,1,1,1,0,1,0
1442-BQPVU,2024-01-07,13,month_to_month,electronic_check,dsl,29.15,357.15,0,1,0,0,0,0,0,0,0,0,0,0
4277-PVRAN,2024-01-07,8,month_to_month,bank_transfer,fiber_optic,80.1,679.3,0,0,0,0,1,0,0,0,0,0,1,1
6077-BDPXA,2024-01-07,3,month_to_month,electronic_check,fiber_optic,70.15,194.2,0,0,0,0,0,0,0,0,0,0,1,0
5143-WMWOG,2024-01-07,1,month_to_month,electronic_check,none,19.95,19.95,0,0,0,0,0,0,0,0,0,0,0,1
6005-OBZPH,2024-01-07,26,month_to_month,electronic_check,fiber_optic,89.15,2277.65,0,1,0,0,1,0,1,1,0,0,1,1
6894-LFHLY,2024-01-07,1,month_to_month,electronic_check,fiber_optic,75.75,75.75,0,0,0,0,0,0,1,1,0,0,1,1
2732-ISEZX,2024-01-07,5,month_to_month,mailed_check,none,20.5,104.3,0,0,0,0,0,0,0,0,0,0,1,0
1481-ZUWZA,2024-01-07,28,month_to_month,credit_card,fiber_optic,94.5,2659.4,1,1,0,0,0,1,1,0,0,0,1,1
2782-LFZVW,2024-01-07,11,month_to_month,mailed_check,dsl,58.95,601.6,0,0,0,0,0,1,1,0,0,0,1,0
5293-WXJAK,2024-01-07,11,month_to_month,bank_transfer,fiber_optic,104.05,1133.65,0,0,1,1,1,1,1,1,1,0,1,1
8444-WRIDW,2024-01-07,66,month_to_month,credit_card,fiber_optic,80.45,5224.35,0,1,0,0,0,0,1,1,0,0,1,1
0621-TSSMU,2024-01-07,56,one_year,credit_card,none,19.95,1126.75,0,0,0,0,0,0,0,0,1,0,0,0
6925-BAYGL,2024-01-07,53,two_year,credit_card,none,25.1,1275.6,0,0,0,0,0,0,1,1,1,0,0,0
3237-AJGEH,2024-01-07,3,month_to_month,mailed_check,dsl,31.0,95.05,0,0,0,1,0,0,0,0,1,1,1,1
6904-JLBGY,2024-01-07,72,two_year,credit_card,fiber_optic,117.35,8436.25,1,1,1,1,1,1,1,1,0,0,1,0
9620-ENEJV,2024-01-07,6,month_to_month,credit_card,fiber_optic,70.55,433.95,0,0,0,0,0,0,0,0,0,0,0,0
5322-TEUJK,2024-01-07,71,two_year,bank_transfer,fiber_optic,114.6,8100.25,1,1,1,1,1,1,1,0,1,1,0,0
9364-YKUVW,2024-01-07,15,month_to_month,mailed_check,none,19.8,309.4,0,0,0,0,0,0,0,0,0,0,1,0
6463-MVYRY,2024-01-07,57,two_year,bank_transfer,dsl,69.85,4003.0,1,0,1,1,1,0,0,1,0,0,0,0
6484-LATFU,2024-01-07,68,two_year,mailed_check,none,24.55,1657.4,0,0,0,0,0,0,1,0,0,0,0,0
8718-PTMEZ,2024-01-07,13,month_to_month,electronic_check,dsl,31.05,347.25,0,1,0,0,0,0,0,0,0,0,1,1
7711-GQBZC,2024-01-07,71,two_year,bank_transfer,none,24.7,1810.55,0,0,0,0,0,0,1,0,1,1,0,0
8722-NGNBH,2024-01-07,5,month_to_month,mailed_check,dsl,40.0,223.45,1,0,1,1,0,0,0,0,0,0,0,1
2432-TFSMK,2024-01-07,18,one_year,credit_card,fiber_optic,89.6,1633.0,0,0,1,0,1,0,1,0,0,0,1,0
1472-TNCWL,2024-01-07,36,month_to_month,electronic_check,fiber_optic,94.7,3512.5,0,1,0,0,1,1,0,0,0,1,1,0
0014-BMAQU,2024-01-07,63,two_year,credit_card,fiber_optic,84.65,5377.8,1,0,0,1,0,0,1,0,1,0,1,0
2724-FJDYW,2024-01-07,39,one_year,bank_transfer,dsl,54.85,2191.7,0,0,1,1,1,1,0,0,0,1,0,0
4693-VWVBO,2024-01-07,3,month_to_month,electronic_check,none,19.55,61.05,0,0,0,0,0,0,0,0,0,0,0,0
0301-KOBTQ,2024-01-07,32,two_year,bank_transfer,none,20.05,614.45,0,0,0,0,0,0,0,0,0,0,1,0
7044-YAACC,2024-01-07,4,month_to_month,electronic_check,fiber_optic,70.2,280.35,0,0,0,0,0,0,0,1,1,0,1,0
8290-YWKHZ,2024-01-07,32,month_to_month,electronic_check,fiber_optic,93.2,2931.0,0,0,0,0,1,1,1,1,1,0,1,1
5908-QMGOE,2024-01-07,15,month_to_month,credit_card,fiber_optic,74.2,1133.9,0,0,0,0,0,0,1,1,0,0,1,1
4795-KTRTH,2024-01-07,5,month_to_month,electronic_check,fiber_optic,81.0,371.65,0,1,0,0,0,0,1,1,1,0,1,1
5057-RKGLH,2024-01-07,9,two_year,mailed_check,none,20.35,191.1,0,0,0,0,0,0,0,0,1,1,0,0
6341-JVQGF,2024-01-07,31,one_year,mailed_check,dsl,81.15,2545.75,1,0,1,1,1,1,0,0,1,1,1,0
4065-JJAVA,2024-01-07,1,month_to_month,electronic_check,dsl,49.5,49.5,0,1,0,0,0,0,0,0,0,0,0,0
2018-QKYGT,2024-01-07,1,month_to_month,electronic_check,fiber_optic,81.05,81.05,0,0,0,0,0,1,0,0,1,1,1,0
7379-FNIUJ,2024-01-07,2,month_to_month,electronic_check,fiber_optic,100.2,198.5,1,1,0,0,1,1,0,0,0,0,0,0
1970-KKFWL,2024-01-07,35,two_year,bank_transfer,none,23.3,797.1,0,0,0,0,0,0,1,0,0,0,0,0
7311-MQJCH,2024-01-07,5,one_year,electronic_check,none,19.55,99.6,0,0,0,0,0,0,0,0,0,0,0,0
5896-NPFWW,2024-01-07,3,month_to_month,electronic_check,dsl,50.15,168.15,0,0,1,0,0,0,0,0,1,1,1,1
8791-GFXLZ,2024-01-07,12,month_to_month,bank_transfer,dsl,49.05,593.05,0,1,0,0,0,0,0,0,0,0,1,0
4979-HPRFL,2024-01-07,56,two_year,bank_transfer,none,24.15,1402.25,0,0,0,0,0,0,1,0,1,1,0,0
6181-AXXYF,2024-01-07,72,two_year,credit_card,none,24.75,1859.1,0,0,0,0,0,0,1,0,1,1,0,0
7908-QCBCA,2024-01-07,1,month_to_month,mailed_check,fiber_optic,69.4,69.4,0,0,0,0,0,0,0,0,1,0,1,1
6877-TJMBR,2024-01-07,1,month_to_month,electronic_check,fiber_optic,84.8,84.8,0,0,0,1,1,0,0,0,1,0,1,1
0975-UYDTX,2024-01-07,26,one_year,credit_card,dsl,90.1,2312.55,1,1,1,1,1,1,1,0,1,0,1,0
4581-LNWUM,2024-01-07,13,month_to_month,electronic_check,dsl,49.15,649.4,0,0,1,0,1,1,0,0,0,0,0,0
4957-TIALW,2024-01-07,15,one_year,credit_card,dsl,65.6,1010.0,1,1,1,1,0,0,0,0,0,1,0,0
4989-LIXVT,2024-01-07,68,month_to_month,electronic_check,fiber_optic,95.9,6503.2,0,1,1,0,0,1,1,1,0,0,1,0
0886-QGENL,2024-01-07,27,month_to_month,electronic_check,fiber_optic,101.25,2754.45,1,0,1,0,1,1,0,1,1,0,1,1
2799-ARNLO,2024-01-07,5,month_to_month,electronic_check,fiber_optic,69.35,341.6,0,0,0,0,0,0,0,1,1,0,1,0
3027-YNWZU,2024-01-07,64,two_year,credit_card,none,25.0,1584.8,0,0,0,0,0,0,1,0,1,0,0,0
9578-VRMNM,2024-01-07,16,month_to_month,credit_card,dsl,65.2,1043.35,0,0,1,0,0,1,1,0,0,0,1,1
8943-URTMR,2024-01-07,2,month_to_month,mailed_check,fiber_optic,79.65,152.7,0,0,0,0,1,0,0,0,0,0,1,1
7963-SHNDT,2024-01-07,52,two_year,mailed_check,dsl,39.1,1982.1,1,1,0,1,0,0,0,0,0,0,0,0
8007-YYPWD,2024-01-07,15,two_year,bank_transfer,none,25.05,369.1,0,0,0,0,0,0,1,0,0,0,0,0
4567-AKPIA,2024-01-07,41,one_year,bank_transfer,fiber_optic,109.1,4454.25,0,1,1,1,1,1,1,0,1,1,1,0
6927-WTFIV,2024-01-07,20,month_to_month,credit_card,fiber_optic,71.3,1389.2,0,0,0,0,0,0,0,1,0,0,0,1
5914-GXMDA,2024-01-07,32,one_year,mailed_check,none,19.3,593.2,0,0,0,0,0,0,0,0,1,0,0,0
7767-UXAGJ,2024-01-07,1,month_to_month,electronic_check,dsl,50.45,50.45,0,0,0,0,0,0,1,0,0,0,1,1
4827-DPADN,2024-01-07,72,two_year,bank_transfer,dsl,83.3,6042.7,1,0,1,1,1,1,1,0,1,1,1,0
5788-YPOEG,2024-01-07,34,two_year,mailed_check,dsl,84.75,2839.45,1,1,1,1,1,1,0,0,1,1,0,0
7242-EDTYC,2024-01-07,44,two_year,bank_transfer,none,19.55,819.95,0,0,0,0,0,0,0,0,0,1,0,0
1676-MQAOA,2024-01-07,72,two_year,bank_transfer,dsl,75.1,5336.35,1,1,1,1,1,0,0,0,0,0,1,0
5168-MSWXT,2024-01-07,8,month_to_month,electronic_check,fiber_optic,94.75,759.55,0,0,1,0,1,1,0,0,1,1,1,0
1976-AZZPJ,2024-01-07,7,month_to_month,mailed_check,dsl,34.2,256.6,1,1,0,0,0,0,0,0,1,0,0,0
8711-LOBKY,2024-01-07,59,two_year,mailed_check,none,19.85,1188.25,0,0,0,0,0,0,0,0,1,1,0,0
9057-SIHCH,2024-01-07,3,month_to_month,electronic_check,fiber_optic,96.6,291.9,0,0,0,0,1,1,1,0,0,0,1,1
5229-DTFYB,2024-01-07,41,two_year,bank_transfer,fiber_optic,98.8,3959.15,0,1,0,1,1,1,0,0,0,0,1,0
6370-ZVHDV,2024-01-07,61,two_year,bank_transfer,none,25.3,1554.9,0,0,0,0,0,0,1,0,1,0,0,0
4818-DRBQT,2024-01-07,29,month_to_month,bank_transfer,fiber_optic,80.15,2265.25,0,1,0,0,0,0,1,0,1,0,1,1
2230-XTUWL,2024-01-07,48,two_year,mailed_check,none,19.55,883.35,0,0,0,0,0,0,0,0,1,1,0,0
1066-JKSGK,2024-01-07,1,month_to_month,mailed_check,none,20.15,20.15,0,0,0,0,0,0,0,0,0,0,0,1
1852-QSWCD,2024-01-07,64,two_year,mailed_check,none,24.8,1514.85,0,0,0,0,0,0,1,0,1,1,1,0
6625-FLENO,2024-01-07,58,two_year,mailed_check,none,20.75,1185.95,0,0,0,0,0,0,0,0,1,0,0,0
1766-GKNMI,2024-01-07,29,month_to_month,electronic_check,fiber_optic,84.9,2516.2,0,0,0,0,0,1,1,0,0,0,1,0
6502-HCJTI,2024-01-07,7,month_to_month,credit_card,fiber_optic,94.7,673.1,1,1,0,0,0,1,1,1,1,0,1,1
2323-ARSVR,2024-01-07,67,two_year,electronic_check,fiber_optic,111.05,7321.05,1,1,1,1,1,1,0,0,1,0,1,0
3164-AALRN,2024-01-07,5,one_year,mailed_check,dsl,70.0,347.4,0,0,1,0,1,1,0,0,0,0,1,1
6064-ZATLR,2024-01-07,27,two_year,bank_transfer,dsl,52.85,1498.65,1,1,0,0,0,0,0,0,0,0,0,0
2636-OHFMN,2024-01-07,4,month_to_month,electronic_check,dsl,48.55,201.0,0,1,0,0,1,1,0,0,1,0,1,1
